cb_2020_3,impervious_mean,building_density,poi_total_all,poi_diversity,ntl_sum,road_density_local,ndvi_mean,slope_mean,dist_water_m
1400000US17031839900,83.08249807247495,1476.601545,7.803531,0.65467,748.598388671875,0.0,0.1968164525412311,0.2944029431722968,699.5095051532651
1400000US17031840000,83.14465408805032,2028.472376,1.756253,-0.0,391.51312255859375,0.0,0.2031225562919536,0.1233396353518842,970.5918057444646
1400000US17031840100,80.99460916442048,2513.845673,12.013599,-0.0,105.99542236328124,0.0,0.1863185730928044,0.29842887692082,814.4085089334058
1400000US17031840200,78.50673575129534,908.810378,9.681069,0.708347,556.69873046875,0.0,0.2143670617492552,1.935096369918704,350.7735702214679
1400000US17031840300,78.29207383279045,1778.475156,6.016492,1.05492,192.73748779296875,0.0,0.229023868431703,0.4163557526670358,481.826765342806
1400000US17031840400,82.02600896860987,1318.620165,7.160854,0.900256,512.0455322265625,0.0,0.1887852587576343,0.5566301655989173,495.7236165151253
1400000US17031840700,78.20033112582782,1525.319191,16.619701,1.062192,265.75201416015625,0.0,0.2335976416621274,0.32486332269926,881.772949820722
1400000US17031840800,77.77534246575343,2558.727512,6.084964,0.693147,141.55697631835938,0.0,0.2483745191057649,0.1184465030780989,868.550146260763
1400000US17031841000,81.77433628318585,123.316142,12.331614,0.574211,1129.6676025390625,56493.77094079778,0.1904903872309779,0.7250143994220002,253.5123135831384
1400000US17031841100,79.46207974980453,1073.079488,92.182808,1.330753,909.0191650390624,0.0,0.1848247418196531,1.292089274977802,384.4348397309605
1400000US17031841200,83.95677233429394,1889.969252,23.984381,0.907781,609.246337890625,0.0,0.1709829033254644,0.4076401138703699,659.7272773515461
1400000US17031841300,79.89611217335883,889.722038,15.609159,1.466907,1230.732666015625,0.0,0.1876225951691992,0.8368532503761638,464.70354307950345
1400000US17031841500,72.67291666666667,1075.629475,27.75818,-0.0,180.8332672119141,0.0,0.3244780779135853,0.1384410049301129,768.830880143423
1400000US17031841700,71.68791946308725,1173.189802,11.244631,0.271189,85.49300384521484,0.0,0.2827004473634208,0.2447699135935976,920.519626769166
1400000US17031841800,47.13326051338067,612.155237,4.259529,-0.0,473.385498046875,0.0,0.4645621178744141,0.8134112291668427,423.8397604223257
1400000US17031841900,82.52650052650053,206.321862,26.441248,0.987248,3144.7431640625,0.0,0.1485680926123951,0.682766755207836,427.8679567132426
1400000US17031842000,71.85491419656786,447.447768,45.761704,1.175639,634.110107421875,0.0,0.284039348785238,0.2650608320894171,1142.8126232263403
1400000US17031842100,74.6830455953962,1132.877987,3.931898,-0.0,637.5052490234375,0.0,0.2455105406309381,0.218075427974238,954.9364799472032
1400000US17031842200,81.17543859649123,305.410525,46.166707,1.182176,1095.825439453125,8391.3497638042,0.1614859056773444,0.5493038806132561,216.20096277239327
1400000US17031842300,82.05983724269986,444.331671,21.814733,1.174993,1852.604248046875,8017.739837355174,0.1534640812495078,1.24352217084792,219.13994581391623
1400000US17031842400,73.47698555956678,908.369944,6.042372,0.485037,1511.96630859375,0.0,0.2850827476072407,0.6798631867159382,3385.822077639519
1400000US17031842500,82.06234203875316,289.223226,0.929978,-0.0,829.6622314453125,0.0,0.1742531398121319,1.10022815929734,1461.4532229119754
1400000US17031842600,81.25667401420525,483.500511,4.076733,0.649598,1819.1531982421875,0.0,0.1973389416175263,0.1755686948563197,912.5752250552572
1400000US17031842800,80.19952494061758,1416.361481,2.637545,0.790268,304.22637939453125,0.0,0.2203033512528349,0.1808584276169487,675.733713566578
1400000US17031842900,79.16687016687017,117.732775,7.697912,0.723633,1874.560424804688,0.0,0.2305018224587129,0.4379603499480776,949.1556314125692
1400000US17031843000,77.4610829103215,529.149673,15.011338,0.370479,732.0407104492188,0.0,0.2608433089487988,0.3559134181522197,1186.1016964902626
1400000US17031843100,44.46393588601959,346.833664,8.160792,0.295439,597.7896728515625,0.0,0.4888969561648094,0.4861426279158036,316.61973712667407
1400000US17031843200,82.16023391812865,306.924115,5.736899,0.350127,2284.9990234375,0.0,0.1213296412938817,0.8009800592170934,221.3458445701201
1400000US17031843300,80.1141975308642,530.593871,10.269559,0.223718,246.6433868408203,0.0,0.2244988276816328,0.3546668637425985,439.0203428647561
1400000US17031843400,79.85144429160935,854.905343,10.667268,0.348832,344.3861083984375,0.0,0.1807484217306779,0.158658417636891,1012.5272317714208
1400000US17031843500,72.58141592920354,267.172019,2.645268,0.693147,1514.573486328125,0.0,0.2396385052775676,1.1877204010797886,378.5344956041473
1400000US17031843600,72.12445414847161,1231.458158,14.602271,0.58928,160.9495849609375,0.0,0.2482896967665883,0.1000009434933624,736.5434906869074
1400000US17031843700,73.40242165242165,898.896922,14.110109,0.897946,620.98828125,31160.597849364683,0.238456163996451,0.6508492202121635,362.7032511904516
1400000US17031843800,76.63642611683849,642.222012,5.345486,0.304636,569.18701171875,0.0,0.2459463819262902,0.4918140802086152,330.034098390863
1400000US17031843900,41.05514912774339,213.106237,12.854027,0.160722,730.7167358398438,4279.340937178981,0.4199595041520133,0.830740196964561,342.8026148099116
1400000US17031844600,74.08264462809917,421.008073,0.0,0.0,106.59783935546876,0.0,0.3010971404223285,0.4483795127058109,1175.7200501027376
1400000US17031844700,72.74944071588367,1413.4557,39.815654,0.233792,162.12562561035156,0.0,0.3047137181892742,0.2682590454254999,1301.7540810125402
1400000US17031980000,70.71974235394802,26.847392,20.914822,1.216278,9787.21875,9027.819647219749,0.2084440459892275,0.7527942654127444,380.9044120672531
1400000US17031980100,70.71127185051236,20.457572,16.433132,1.359671,1914.33203125,5236.882729986445,0.213697766170374,0.1779693653017569,606.143744122248
1400000US17031990000,,,,,,,,,
1400000US17037000100,3.4656216857507505,0.120698,0.211221,-0.0,760.9873046875,784.3868204558571,0.5801646393254554,0.9819959234396562,1701.3310986264164
1400000US17037000200,2.0486513387080723,0.217362,0.167201,0.636514,778.6592407226562,138.72871036239218,0.4297357685352411,1.2374741252856782,1463.4433230662946
1400000US17037000300,1.7480523566798818,0.052526,0.070035,1.332179,915.2998657226562,196.07589356095704,0.43712676347085,1.0663494815539252,1665.870113706622
1400000US17037000401,4.131764019968663,0.020386,0.142703,-0.0,753.2711181640625,1071.081035540993,0.6018598679041222,1.0070368548422397,713.878389321701
1400000US17037000402,3.5072883630153697,0.068321,0.136642,1.747868,696.0557861328125,459.2670660179416,0.5424481209106319,1.4055169337640308,1086.8504146255716
1400000US17037000500,8.336975149957155,1.631486,0.287909,0.500402,756.4469604492188,3696.614674238522,0.4367480773727291,1.0297381080697348,1080.5076411766877
1400000US17037000600,38.48329198890997,0.505605,5.730193,1.371522,832.6566162109375,15720.884126270365,0.4936738123980791,1.375468390769435,427.2148977405285
1400000US17037000700,46.5357460035524,9.607594,0.739046,0.348832,742.266357421875,12719.28438591052,0.4702271465666158,1.36831003631533,691.2069558091067
1400000US17037000800,25.02641490732481,6.802369,1.16138,0.49536,1925.51025390625,2838.3970683983043,0.4362790311619836,1.2861730276201404,998.2045646128346
1400000US17037000900,31.54273261322721,27.961114,3.201654,0.348832,553.6757202148438,9867.250233820732,0.5901257901298641,1.6679824651500177,636.376431914693
1400000US17037001002,34.13652849740933,88.838705,6.366292,0.278769,595.39501953125,9676.442596126004,0.3900334347517675,1.2065420033742624,577.0127532459252
1400000US17037001003,48.235154394299286,144.455824,6.507019,0.214559,181.5364532470703,0.0,0.380821930828251,0.9510259907383992,733.1369815833364
1400000US17037001004,8.027324399019658,1.216778,0.521476,0.562335,382.5597534179687,1947.098018987001,0.3481943229617851,0.9966791049916724,612.86465743492
1400000US17037001300,47.40567732662594,53.556735,10.549054,1.147304,550.5816650390625,35402.22092071538,0.5173126962261462,1.4123821505138632,763.3943790601132
1400000US17037001400,9.483478349621086,0.314355,0.200044,1.033562,1337.3367919921875,1335.5793462727945,0.4462179546263583,0.9744839369207174,1361.331478641269
1400000US17037001500,11.920041972717732,0.88469,0.338264,1.236685,1988.95654296875,2094.4899667019945,0.3904921404473006,0.9829493184289538,939.3848835997536
1400000US17037001600,4.368988221081245,0.121316,0.094357,-0.0,904.979736328125,801.9488770860607,0.546093617013019,1.295822318950266,1019.376701017896
1400000US17037001700,1.987075974776456,0.357037,0.103948,1.011404,625.2516479492188,395.7079182724794,0.5772259674068383,0.9170718177391098,1730.6429713847476
1400000US17037001800,1.6488835038762626,0.211698,0.055571,1.039721,816.306884765625,212.82656545390967,0.4123679837059978,1.0530693170879115,1454.308163201094
1400000US17037001900,2.481554677206851,0.032875,0.153415,-0.0,400.951904296875,558.8892465714404,0.522882474792646,0.8062254920737154,1269.63005068521
1400000US17037002000,18.159103335155823,4.791679,0.203901,-0.0,388.6048278808594,0.0,0.5273739040481188,0.9243906636574816,610.281062984964
1400000US17037002100,17.970508390918067,17.136196,2.349317,0.801819,390.5946350097656,5665.934932973943,0.4946229573710255,1.169943368907666,600.0671687828637
1400000US17037002200,56.846426043878274,81.30906,35.421769,0.894028,560.2322998046875,26338.583956027,0.3706109809264777,1.48550207760526,438.0356114582273
1400000US17043840000,69.86746816532688,34.538183,0.238743,0.693147,4260.25341796875,6398.56153798024,0.2409953962058164,0.9940267458063332,668.3847411356376
1400000US17043840101,56.66539111862597,38.499704,3.031473,1.480017,2550.54736328125,8302.475163356923,0.3383255771452743,1.0290198159742443,488.8511906607653
1400000US17043840102,47.10700575815739,1.613552,5.378507,0.974315,222.56597900390625,8777.266120642322,0.4932604847130037,0.6447775861122645,595.9167909443058
1400000US17043840103,31.381525578961146,2.060039,1.471456,1.277034,971.9851684570314,16335.787515528602,0.5625732078108798,1.0702559437079882,641.623619713168
1400000US17043840104,40.025535019455255,6.418145,1.116199,0.693147,833.2574462890625,4498.447246144081,0.520571205810132,0.8205805621627627,448.1168860441997
1400000US17043840201,48.06508346581876,19.616149,4.762302,1.483124,2564.59033203125,3168.891318340393,0.4539832624879738,0.959985312038756,388.4452090274671
1400000US17043840202,34.104060047765266,60.139072,2.176085,0.9557,1007.4774169921876,4243.706237449545,0.4935984704615615,0.5856882588416668,353.9232205955468
1400000US17043840303,51.104838709677416,15.728206,2.73534,0.636514,397.2794189453125,5149.399608608303,0.4406935561500383,0.7217464179901776,806.1072761016586
1400000US17043840304,47.83154911838791,7.509849,2.503283,-0.0,680.4188842773438,9496.737918576287,0.4540468075121395,1.1091487024305138,396.4307092848154
1400000US17043840600,43.16642388929352,6.117343,2.85476,1.098612,674.1864624023438,53011.69046742945,0.463158054084135,0.7437331016613216,882.0483040052206
1400000US17043840703,37.06898930665747,14.246491,0.791472,0.0,613.0867919921875,0.0,0.4807161060946378,1.5366346339495287,424.2534968393688
1400000US17043840704,26.450834879406308,2.985296,1.791177,-0.0,643.9512939453125,10948.935476299454,0.575925412262071,0.8286429421633835,600.167598626733
1400000US17043840705,65.36683880486905,1.851713,0.822984,0.0,2321.2529296875,9014.977978364692,0.3229858859310424,0.7437978786500953,1107.460362736129
1400000US17043840706,43.15527950310559,6.574424,0.313068,0.0,1050.29296875,3642.763263855989,0.4551444626703854,1.1157088715504782,534.3237025888318
1400000US17043840801,68.0594353640416,35.302087,2.757976,0.636514,346.93115234375,0.0,0.3204343604817879,0.6404046116683823,663.8356367460425
1400000US17043840802,46.61037604456825,4.255612,3.481865,1.21489,530.3221435546875,20838.191902514696,0.4650651196411094,0.7206599655841097,1057.3374121490112
1400000US17043840901,36.78812136862492,25.052823,1.491239,1.242453,1289.4266357421875,6237.206310045463,0.5427258641210966,1.5192213396793597,344.6444129551767
1400000US17043840904,46.40992340992341,3.432694,3.051283,1.215388,1214.3651123046875,1406.072042478837,0.4034541699718404,1.2797930555231307,298.6847857578575
1400000US17043840906,58.54514229636899,8.278315,4.966989,0.900256,822.392578125,12770.596250051109,0.3916156416705991,1.3407951846943054,295.11042301452494
1400000US17043840907,34.088154897494306,17.007942,0.523321,0.0,525.9592895507812,3559.753318547431,0.5879016921351896,1.2460126010055903,277.66536757764584
1400000US17043840908,33.668524785984474,1.383969,0.461323,0.0,894.1614990234375,7962.234099439958,0.5369255207820661,1.6191214525843811,459.82996416413255
1400000US17043840910,38.22677882930249,1.560051,0.390013,-0.0,555.7607421875,9479.731392349053,0.594950407147172,1.7198903080846095,772.3426264630981
1400000US17043840911,54.32325268817204,12.168772,1.521096,0.0,222.3798828125,0.0,0.4466357709004425,1.426984437583865,428.14504289868336
1400000US17043841002,27.414152617568767,4.239646,3.444712,-0.0,456.1103210449219,2859.9987214571047,0.6119954252405115,1.8258334650025545,254.00455554781752
1400000US17043841003,37.463491068630525,5.303155,5.656699,0.950271,447.0864868164063,7316.511831480602,0.559032179470271,1.5800881648049856,677.0107442287585
1400000US17043841004,44.22941387989932,0.403988,14.543574,1.630433,427.267578125,8378.762244363386,0.5444300714278887,1.2077546858375672,707.8980754145767
1400000US17043841102,49.83640597710072,5.746883,5.304815,1.294545,1112.6229248046875,3171.0609809180414,0.4269720991035665,1.238703850558161,244.2044029686527
1400000US17043841103,38.470905172413794,1.595043,4.78513,0.636514,336.7509765625,8180.597589884078,0.5977216769962205,1.9710729134958,615.2629986170363
1400000US17043841104,44.51862803075103,5.838734,3.593067,1.05492,844.090087890625,9573.889080296754,0.5063471377595762,1.4365023392188434,515.5368816425703
1400000US17043841108,23.58158405362498,1.325846,3.756562,0.693147,540.775146484375,1644.4753195942385,0.5346495875959271,2.371712346843524,235.124182690388
1400000US17043841109,50.58033749082905,3.251966,7.316924,-0.0,320.1938781738281,0.0,0.481551917370737,1.8617030056348245,472.2434047420418
1400000US17043841110,47.14832285115304,14.59081,9.727207,0.673012,231.339111328125,0.0,0.5223899638861061,1.7720818608515274,328.7716963561162
1400000US17043841111,51.115477145148354,7.705386,4.53258,1.332179,429.4359436035156,9912.866064404125,0.525607619354587,1.699272458395366,351.7876953636732
1400000US17043841112,35.17183425094176,0.331492,1.325967,0.693147,415.2884521484375,3425.573660784993,0.6128252658798059,1.421097820799362,316.6002753754528
1400000US17043841113,46.013116474291714,0.0,5.39332,1.559581,209.084701538086,0.0,0.5292796483048383,1.2028571209154453,286.57020628842025
1400000US17043841114,46.35607990347231,8.052856,3.406978,1.263479,1247.236572265625,0.0,0.4655392608177461,1.1878797098428473,279.44313086069786
1400000US17043841204,56.28442240373396,4.357672,2.346439,0.673012,701.5917358398438,0.0,0.4297561783938037,1.633122872307378,384.5489873733905
1400000US17043841205,43.653333333333336,1.630405,1.630405,0.0,252.50848388671875,0.0,0.5283490941625996,0.9495887900721128,321.6756287667902
1400000US17043841206,41.56967116158032,5.044068,3.185727,0.693147,664.8740234375,16490.000035342717,0.546035876902295,0.9337344989600128,373.39801148082654
1400000US17043841207,50.97676991150443,1.227309,0.0,0.0,138.9635772705078,0.0,0.5162216570336451,0.6744373015746227,680.0830987815556
1400000US17043841208,53.425499231950845,11.278519,0.777829,-0.0,1413.79150390625,12483.622293656976,0.4519496511465098,1.231074539946743,332.21167122810465
1400000US17043841209,54.71266586248492,6.552178,2.848773,0.693147,812.4765014648436,0.0,0.4610659064051363,1.246808256658352,299.99535359618454
1400000US17043841210,64.55291005291005,17.343943,0.598067,-0.0,921.1630249023438,0.0,0.3633911055678729,1.020572909691999,244.33487803217588
1400000US17043841307,34.86968781470292,1.385455,1.385455,0.0,452.0120239257813,14025.994574084272,0.6010120960662607,1.6526881500845685,335.41738966640224
1400000US17043841308,15.498387839705204,3.489799,1.797775,0.59827,1270.6431884765625,1078.9901056206422,0.6297696243474347,1.1567298356374485,339.75421783147607
1400000US17043841310,14.687590428491932,19.986631,0.38191,0.0,509.5464477539062,1303.401211622181,0.6788410022538789,0.8617421367778632,497.3409489946736
1400000US17043841312,42.38399579758361,19.348636,0.198448,-0.0,1858.0550537109373,6581.5452747471445,0.4765753207219261,0.5531825401226904,478.0891848052197
1400000US17043841313,17.179517753047165,1.510839,0.755419,1.098612,565.0208129882812,12375.460956488829,0.6753555327803027,0.6619428596941987,415.03471725610416
1400000US17043841314,39.25685997171146,14.885317,1.900253,0.693147,359.1347045898438,0.0,0.5840792511829382,1.0336355167298783,503.8393067328042
1400000US17043841315,31.107398568019093,0.462793,3.239548,0.636514,435.406494140625,1862.3303326802304,0.5914124055236001,0.8239971133554448,241.0615188876884
1400000US17043841316,27.63636363636364,6.091296,4.385733,1.0889,335.474853515625,6132.92884392034,0.6295163930341465,1.2261551951873984,369.6961563987129
1400000US17043841318,21.898066783831283,1.978187,1.648489,0.0,255.91447448730463,0.0,0.6625778071449544,1.8623267834369133,650.8594644061693
1400000US17043841320,31.77658303464755,0.0,1.355214,-0.0,143.1190948486328,0.0,0.5485023746589226,2.793310672857304,302.99074505191635
1400000US17043841321,17.226408450704227,2.78707,1.194459,0.0,123.22512817382814,0.0,0.675010095547429,1.412705902898789,559.0276010068502
1400000US17043841322,47.07063030844881,0.0,1.015002,0.0,341.4604187011719,0.0,0.5079250894686052,0.9407614613753298,303.7216988328791
1400000US17043841323,45.506075768406006,0.0,2.421151,0.0,95.29037475585938,0.0,0.5436645977430001,1.0829472682923167,277.66722037007355
1400000US17043841324,45.92781954887218,0.0,0.0,0.0,172.69444274902344,0.0,0.5619309052006668,1.217497338718104,215.2299461143681
1400000US17043841325,45.1886287625418,5.859592,1.953197,0.693147,284.34185791015625,0.0,0.5355941675530069,1.0629389548643475,260.57496152838735
1400000US17043841326,15.536666030655727,2.564752,0.952622,0.9557,1058.830810546875,6455.814347540941,0.6767531492235153,1.5967775869163403,479.85877820521017
1400000US17043841327,22.828549753445444,0.868807,0.289602,0.0,428.80902099609375,3589.8525546215446,0.6479485853775108,1.44912566852515,398.1225845318717
1400000US17043841401,18.104114274217885,0.460073,1.495236,1.242453,664.482666015625,6630.064965441226,0.7229818441061442,1.5715101256016537,431.2556730683201
1400000US17043841403,22.888156811069017,1.661696,1.661696,1.082196,487.625,3785.7215435174826,0.6944338425820161,1.915973694865736,573.6093350627348
1400000US17043841404,17.16007640878701,2.21362,4.648602,0.974315,293.43475341796875,0.0,0.7113412284822271,1.6429658428152445,356.35337142229224
1400000US17043841501,33.35633593699568,7.460491,1.18186,0.950271,1808.9716796875,5127.004518651424,0.5742740518015672,0.5857094744139963,484.6070138381685
1400000US17043841503,46.29632525410477,3.467476,3.467476,-0.0,265.3216857910156,23872.428064669573,0.5532847945615835,1.0425643244472989,1026.1205471908952
1400000US17043841504,50.763959390862944,13.420297,9.88864,1.834372,320.943115234375,5601.281381185353,0.5229031328961196,1.4109632270602983,991.5442190914016
1400000US17043841603,12.114719828685056,3.896323,2.517624,1.386294,813.447998046875,2487.6899715162454,0.7052871448435758,1.535545264477778,371.2779902638277
1400000US17043841604,14.89560759641151,7.452564,0.140614,0.0,1250.25146484375,1578.488168918254,0.6013405199681707,0.4787389414483313,280.63658398732986
1400000US17043841605,15.518211539347057,8.818834,0.678372,0.693147,1562.579345703125,2519.4044207391084,0.6097804352016966,0.6664383404553987,431.4394599206779
1400000US17043841606,33.32372970141435,8.326454,3.56848,0.693147,155.99423217773438,9090.36289476068,0.5955115846187208,1.759670436338406,454.96852575957473
1400000US17043841607,28.33946779408108,6.971964,1.394393,-0.0,327.8167724609375,11590.7823220028,0.6209258836442163,0.8944969470538533,537.8442238145244
1400000US17043841704,50.38500421229992,16.48415,1.515784,0.410116,1005.291259765625,5865.28743010328,0.4795327751416833,0.8333043879783849,260.9530607198205
1400000US17043841705,35.47056286392064,1.203553,1.684975,-0.0,628.220703125,14310.655876607125,0.5805479985239365,1.6588723588682015,503.90494567268365
1400000US17043841706,35.854307432432435,3.908445,0.977111,-0.0,729.240966796875,18884.41615420718,0.5668826133021618,1.831289183745128,343.4576753276654
1400000US17043841707,53.10538286580743,11.067371,1.702673,0.0,262.58856201171875,62829.78960625613,0.4684232269086992,1.0845489542105609,334.9543023315694
1400000US17043841708,41.83874580067189,55.092348,5.185162,0.693147,293.391357421875,0.0,0.5018857801974145,1.5367419979036372,236.9973799298349
1400000US17043841801,34.23844537815126,13.80435,3.601135,1.039721,547.814697265625,0.0,0.5896246344978872,1.2169060221688948,437.8949075170279
1400000US17043841802,32.76993006993007,18.824775,1.045821,-0.0,406.0380859375,0.0,0.6280593706048921,1.017630115355598,489.47707904631056
1400000US17043841901,30.82359307359308,1.80739,0.0,0.0,237.7421264648437,0.0,0.6105509037563412,1.207742983873795,900.1904938060777
1400000US17043841902,44.54675231977159,107.889647,4.725094,0.636514,163.283935546875,0.0,0.5177515086937783,1.5848549418471871,1342.7406907532854
1400000US17043842000,23.740855374226225,8.62771,0.66367,-0.0,319.06420898437506,0.0,0.6794824543363169,1.99903416783206,514.3090687862798
1400000US17043842100,31.83155505107832,23.348714,2.052634,1.039721,466.8649597167969,7614.101612710402,0.6269245078768236,1.901427759343424,462.8692675618024
1400000US17043842200,41.26623376623377,76.046286,6.256973,1.581094,279.1516418457031,0.0,0.5734466372580822,1.8474509950167737,986.7279069804156
1400000US17043842300,35.2180595581172,6.56037,1.640093,-0.0,244.5813446044922,9172.584701941789,0.6140712246669675,1.3526873480995685,990.7496909653483
1400000US17043842400,41.54729450640232,50.235253,3.686991,0.9557,393.59674072265625,7901.647499687915,0.580177160166264,1.323812428707554,1108.6653266599662
1400000US17043842500,46.96575659416936,208.214874,8.739884,0.887694,446.3280944824219,12926.225855299168,0.5032318755537113,1.1434381629829002,928.971363829119
1400000US17043842601,17.98198198198198,8.258808,3.996197,0.854806,618.07958984375,7559.2666903344,0.6501272645481101,0.9085295128883756,331.07025308879645
1400000US17043842602,22.9197932618683,2.368493,0.430635,0.0,340.92047119140625,3316.9680130452584,0.6486254768576581,0.9454666598274952,531.2063832454519
1400000US17043842603,42.068943298969074,27.934296,3.308009,0.0,487.2319641113281,0.0,0.5280353126341876,1.4796384254940322,377.3670528536304
1400000US17043842604,33.45225464190982,12.42116,3.635461,1.277034,523.5933837890625,6092.468704349748,0.6157530398115952,1.45011839081598,347.29072081635445
1400000US17043842605,33.71596434359805,37.006132,0.902589,-0.0,236.2772521972656,9295.806999890585,0.6251934880846751,1.5187691607040803,550.9562340930524
1400000US17043842702,50.5194700923324,44.365274,12.09962,0.846814,353.8987731933594,9818.455358431607,0.5085314936154934,0.8072045897541644,430.8497975442077
1400000US17043842703,42.191520467836256,6.52804,4.352027,-0.0,218.9198608398437,0.0,0.5667244172829237,0.869803655482679,655.7826391148656
1400000US17043842704,43.81832003040669,4.851284,0.882052,-0.0,304.93560791015625,7261.981454756577,0.5490180589627616,0.8182301068734177,224.69263949224387
1400000US17043842706,20.864629315223542,7.117684,7.505921,1.05492,783.0281982421875,8972.295104992565,0.6594205746861568,2.1317902009881218,501.29056810522303
1400000US17043842708,32.282531824611034,6.143643,1.638305,-0.0,279.5336608886719,17984.363291427948,0.6029989901818719,2.082270138348678,465.1045116578913
1400000US17043842709,35.05067444403937,5.380817,0.827818,-0.0,333.21112060546875,20685.572011032706,0.5737487714287279,1.8027212142608928,409.83435768223
1400000US17043842710,37.98926305514885,8.444543,2.533363,0.562335,592.4368896484375,10617.402284994783,0.5788807151559333,0.9285711331150776,348.2312957312868
1400000US17043842711,18.164957264957263,2.387117,3.381749,0.0,428.7571411132813,9264.073081843191,0.643047243162368,2.031553977448893,491.6231189873139
1400000US17043842800,44.932888394512425,13.655651,2.069038,0.562335,834.7440185546875,2777.1205688477708,0.4698206234013353,0.917248767486448,892.264939466717
1400000US17043842900,51.66943784639746,124.35809,12.347612,1.885764,650.9107666015625,1910.3038708665067,0.4343994183971847,0.6118270203732568,1091.5065435374702
1400000US17043843000,46.59166666666667,9.339114,2.514377,0.693147,634.685546875,40475.377314243946,0.4491573541963758,3.340126572405646,535.600812903678
1400000US17043843100,54.94105263157895,1.759043,1.759043,1.386294,431.2756958007813,12400.525539634087,0.4592569456749891,0.9326343213358812,1071.624157351236
1400000US17043843200,53.36634050880626,0.869393,2.173483,-0.0,594.1697998046875,13983.179866279695,0.4797284395883955,0.735410387263139,985.1972226624443
1400000US17043843301,48.0235,1.130702,1.696053,-0.0,427.4351806640625,32699.3504079611,0.4862328963295725,0.7969333497124876,458.1527381742767
1400000US17043843302,45.93224440411373,2.033627,2.711502,-0.0,263.1996154785156,0.0,0.5259976663385894,0.924536594638905,403.764487609094
1400000US17043843400,32.73889580738896,0.940539,0.47027,-0.0,346.7969055175781,30997.02638162445,0.6214647318069328,1.0206650351896556,339.5513536874845
1400000US17043843500,45.34045307443365,32.311034,6.171771,1.445186,482.7342529296875,2817.0447719829363,0.5468410984175655,0.9224937973500318,884.2914763660864
1400000US17043843601,42.00460564191134,35.357133,0.0,0.0,168.6193084716797,0.0,0.5160301172905603,0.5975112054877706,571.2392589945803
1400000US17043843602,38.38569880823402,3.017758,0.603552,0.0,233.2936553955078,0.0,0.5844582734178657,0.6710945055700134,831.2609163371139
1400000US17043843700,39.90999099909991,0.0,2.504551,0.0,188.6802978515625,0.0,0.5893738654932151,0.9077831907341356,788.7554312158383
1400000US17043843800,49.01698606271777,19.518527,5.367595,0.950271,260.0066223144531,42011.117773577,0.5128876951722696,0.8223439382104261,1053.5467026361353
1400000US17043843900,45.03429602888087,27.213539,8.628683,1.05492,256.1119384765625,58244.01687724738,0.4678550414313869,0.4834501215848653,1406.9448708083632
1400000US17043844001,44.57761930883159,16.465593,3.049184,1.098612,274.7463684082031,2790.880401013455,0.4583877751651145,0.9171069754491028,1377.015274985106
1400000US17043844002,39.79446127217655,18.681006,2.874001,1.098612,406.6346435546875,0.0,0.473365778201723,0.972804547307492,1489.6419470192077
1400000US17043844100,41.3321608040201,1.706741,1.137827,0.0,302.1963195800781,1697.1479738424057,0.5171201223327037,0.5713515628453317,918.492894120094
1400000US17043844201,46.790627362055936,21.074371,1.123966,0.693147,589.98046875,5069.892679806542,0.5120610077209533,1.552005672025556,522.5889714820631
1400000US17043844202,38.34951923076923,22.585551,1.075502,0.693147,284.68951416015625,3395.542210204163,0.5486820775180931,1.2411388412553892,374.5171388127902
1400000US17043844304,57.48752282410225,90.438309,12.823342,0.856998,525.1539306640625,6359.748034609694,0.4240734076726891,1.7195760502124773,463.3032655783382
1400000US17043844305,57.369026548672565,31.74029,5.038141,0.59827,672.0481567382812,10831.6590416668,0.3944230883465382,2.402599063821398,491.0816315820125
1400000US17043844306,55.59732472324723,13.34267,2.668534,0.693147,603.76806640625,29982.374158841543,0.4420166371399129,1.024001640775687,298.35497610421305
1400000US17043844307,46.155825589706936,12.787279,1.998012,0.636514,592.561279296875,6753.531863017705,0.4972431775990955,1.360879567765194,509.94815827857065
1400000US17043844308,73.49098474341193,40.086051,13.362017,1.182223,582.8253784179688,33930.04297048268,0.2788508391915101,1.6981708550057737,337.9892472834434
1400000US17043844309,43.62907268170426,39.785015,2.435817,0.693147,531.6815185546875,2772.6260111151832,0.5232057670858259,1.5801955259823002,278.3577251050927
1400000US17043844310,67.89779270633397,175.726492,3.750261,0.410116,664.471435546875,23491.51050363277,0.3356754323511227,2.105610281230639,570.1521712667057
1400000US17043844401,54.5652622527945,81.864302,9.117588,1.013248,2224.5732421875,8412.994149230819,0.4354128535516828,2.2431500654299623,570.325196618027
1400000US17043844402,33.4504621948329,10.533261,0.675209,0.693147,1324.69580078125,6303.955536783211,0.5658121384804722,1.9850447457082123,386.6786247521696
1400000US17043844501,43.59630727148393,15.833954,6.895432,0.746033,1191.0478515625,27557.388094746693,0.5288869473282666,1.347823021916536,620.0903217851549
1400000US17043844502,39.72156301145663,12.516494,1.925614,0.636514,778.6477661132812,7986.790636418972,0.5290852630405954,2.185696568872038,261.7897261122411
1400000US17043844601,36.10098724804608,13.031804,3.019564,1.028514,2927.970947265625,7397.654907194626,0.5209384832040617,1.714864365701123,412.51666182860754
1400000US17043844602,48.15114985163205,7.838298,0.825084,0.0,1736.5513916015625,4928.594568154063,0.4139873781846241,1.0958294433382474,839.491053629122
