cb_2020_3,road_density_local,road_density_secondary,road_len_total_m
1400000US17043840102,8777.266120642322,0.0,46977.07462209136
1400000US17043840103,16335.787515528602,4349.552741392704,219881.23739676556
1400000US17043840104,4498.447246144081,8066.999535567126,83465.0228522903
1400000US17043840201,3168.891318340393,9885.254875677965,232062.9594258672
1400000US17043840202,4243.706237449545,16976.39126944867,174310.5734780314
1400000US17043840303,5149.399608608303,0.0,39325.27139845342
1400000US17043840304,9496.737918576287,0.0,67972.84338070771
1400000US17043840600,53011.69046742945,6500.167313362432,197110.6986625586
1400000US17043840703,0.0,0.0,70236.03275954636
1400000US17043840704,10948.935476299454,0.0,69534.38874642357
1400000US17043840705,9014.977978364692,6567.412286158541,142395.09448432233
1400000US17043840706,3642.7632638559885,9601.05826390048,83293.0819328908
1400000US17043840801,0.0,0.0,47856.801635601616
1400000US17043840802,20838.191902514696,0.0,97523.11378990259
1400000US17043840901,6237.2063100454625,8910.7782461904,158575.30873755866
1400000US17043840904,1406.072042478837,11031.194132540315,130424.11578511784
1400000US17043840906,12770.596250051107,32545.903301186056,105105.9276182224
1400000US17043840907,3559.753318547431,0.0,64495.453307988304
1400000US17043840908,7962.234099439958,13193.802319893619,137420.70979305112
1400000US17043840910,9479.731392349053,0.0,69908.89807518863
1400000US17043840911,0.0,0.0,32478.3875216625
1400000US17043841002,2859.9987214571047,0.0,56198.36836533271
1400000US17043841003,7316.511831480602,514.7839847358428,56648.19995713426
1400000US17043841004,8378.762244363386,0.0,68238.66332410648
1400000US17043841102,3171.0609809180414,2044.3194438104779,85953.16680275665
1400000US17043841103,8180.597589884078,0.0,60356.74109634754
1400000US17043841104,9573.889080296754,0.0,112282.67052661275
1400000US17043841108,1644.4753195942383,257.88294474098876,46769.89905775069
1400000US17043841109,0.0,0.0,41252.815064482835
1400000US17043841110,0.0,0.0,35300.96209486486
1400000US17043841111,9912.866064404123,0.0,73698.7540620122
1400000US17043841112,3425.5736607849935,0.0,58807.614279159476
1400000US17043841113,0.0,0.0,49706.74923075286
1400000US17043841114,0.0,0.0,93846.1000757186
1400000US17043841204,0.0,0.0,71976.27709720608
1400000US17043841205,0.0,0.0,34510.01262750666
1400000US17043841206,16490.000035342717,0.0,123773.7957188974
1400000US17043841207,0.0,0.0,28715.4725323835
1400000US17043841208,12483.622293656977,0.0,120668.58326605911
1400000US17043841209,0.0,0.0,76789.86705207787
1400000US17043841210,0.0,0.0,31420.64106295118
1400000US17043841307,14025.994574084272,0.0,128581.774621654
1400000US17043841308,1078.9901056206422,0.0,115110.9077066526
1400000US17043841310,1303.401211622181,0.0,85509.55097941021
1400000US17043841312,6581.5452747471445,0.0,130954.35917121696
1400000US17043841313,12375.460956488827,0.0,139327.66172671295
1400000US17043841314,0.0,0.0,73118.78019546889
1400000US17043841315,1862.3303326802306,0.0,48082.75827591385
1400000US17043841316,6132.92884392034,0.0,81412.39153232612
1400000US17043841318,0.0,0.0,50591.50083321538
1400000US17043841320,0.0,0.0,30292.795682255877
1400000US17043841321,0.0,0.0,34455.893391271806
1400000US17043841322,0.0,0.0,62824.79028490069
1400000US17043841323,0.0,0.0,42655.28204007788
1400000US17043841324,0.0,0.0,43122.147100266084
1400000US17043841325,0.0,0.0,79155.3274722528
1400000US17043841326,6455.814347540941,0.0,221254.0616142465
1400000US17043841327,3589.8525546215446,0.0,106335.31482071412
1400000US17043841401,6630.064965441226,0.0,150061.2606567974
1400000US17043841403,3785.7215435174826,0.0,83331.81813912696
1400000US17043841404,0.0,0.0,67460.87062830882
1400000US17043841501,5127.004518651424,0.0,179740.9432130858
1400000US17043841503,23872.428064669573,0.0,47260.21327589921
1400000US17043841504,5601.281381185353,0.0,48696.60964750565
1400000US17043841603,2487.6899715162454,0.0,135751.67037313752
1400000US17043841604,1578.488168918254,0.0,119984.85561426144
1400000US17043841605,2519.4044207391084,0.0,169901.58986012
1400000US17043841606,9090.362894760681,0.0,45916.288721528865
1400000US17043841607,11590.7823220028,0.0,94762.96878420882
1400000US17043841704,5865.28743010328,0.0,125569.36090743629
1400000US17043841705,14310.655876607125,0.0,134305.17262785847
1400000US17043841706,18884.41615420718,13998.78319089551,195106.78681979122
1400000US17043841707,62829.78960625613,0.0,114250.52049297643
1400000US17043841708,0.0,0.0,33953.19599194824
1400000US17043841801,0.0,0.0,64604.82857893974
1400000US17043841802,0.0,0.0,88374.49021337865
1400000US17043841901,0.0,0.0,33473.45881840355
1400000US17043841902,0.0,0.0,38643.120916048145
1400000US17043842000,0.0,0.0,53751.23621507803
1400000US17043842100,7614.101612710402,0.0,85781.29384137421
1400000US17043842200,0.0,0.0,65976.9850111277
1400000US17043842300,9172.584701941789,0.0,53167.284536748324
1400000US17043842400,7901.647499687915,0.0,75569.16377828752
1400000US17043842500,12926.225855299168,0.0,87496.15381928795
1400000US17043842601,7559.2666903344,0.0,111114.66225558305
1400000US17043842602,3316.9680130452584,0.0,83019.18298499001
1400000US17043842603,0.0,0.0,59940.74022894124
1400000US17043842604,6092.468704349748,0.0,68605.30884975469
1400000US17043842605,9295.806999890585,0.0,59112.64980590524
1400000US17043842702,9818.455358431609,0.0,63980.95501925354
1400000US17043842703,0.0,0.0,40289.85910421296
1400000US17043842704,7261.981454756577,0.0,57182.59534744874
1400000US17043842706,8972.295104992565,0.0,127875.6331249433
1400000US17043842708,17984.363291427948,0.0,65112.39015283606
1400000US17043842709,20685.572011032702,24108.609060849943,138179.8398824705
1400000US17043842710,10617.402284994783,0.0,78900.011786179
1400000US17043842711,9264.073081843191,0.0,93518.44606643956
1400000US17043842800,2777.1205688477708,14234.383479873914,88725.0799720147
1400000US17043842900,1910.3038708665067,0.0,62632.056302049714
1400000US17043843000,40475.377314243946,0.0,170890.07857568958
1400000US17043843100,12400.525539634087,0.0,57288.10035862037
1400000US17043843200,13983.179866279697,0.0,79543.27941396456
1400000US17043843301,32699.3504079611,0.0,95835.3150300941
1400000US17043843302,0.0,0.0,47707.42672015322
1400000US17043843400,30997.02638162445,0.0,104756.68457725056
1400000US17043843500,2817.0447719829363,10579.958105526437,137992.13588628848
1400000US17043843601,0.0,0.0,49560.08236141321
1400000US17043843602,0.0,0.0,44289.19003601245
1400000US17043843700,0.0,0.0,45506.682583799164
1400000US17043843800,42011.117773576996,0.0,130757.42267210482
1400000US17043843900,58244.01687724738,0.0,136657.1929648114
1400000US17043844001,2790.880401013455,0.0,41431.7807819787
1400000US17043844002,0.0,2194.739224715849,52844.01199572818
1400000US17043844100,1697.1479738424055,0.0,40787.137126776324
1400000US17043844201,5069.892679806542,0.0,95133.96960417568
1400000US17043844202,3395.542210204163,0.0,43312.53631392514
1400000US17043844304,6359.748034609694,0.0,53711.897587119936
1400000US17043844305,10831.6590416668,29367.697067262005,126545.52762924475
1400000US17043844306,29982.374158841543,0.0,97171.91731087267
1400000US17043844307,6753.531863017705,0.0,70335.66579036886
1400000US17043844308,33930.04297048268,0.0,68943.7272882129
1400000US17043844309,2772.6260111151832,0.0,52120.20624421423
1400000US17043844310,23491.51050363277,0.0,90981.36441151306
1400000US17043844401,8412.994149230819,31544.147567185057,307751.14525405853
1400000US17043844402,6303.955536783211,13871.345603887365,250918.86711732816
1400000US17043844501,27557.388094746693,10852.932355331171,209392.53907595633
1400000US17043844502,7986.790636418972,23977.546532376928,189125.4730135406
1400000US17043844601,7397.654907194626,8031.580048235725,307018.4195917831
1400000US17043844602,4928.5945681540625,24312.581636197618,225176.71776533118
1400000US17043844701,4897.262811775441,0.0,59824.96296999966
1400000US17043844702,17861.426842125366,0.0,158133.1357975307
1400000US17043844801,6118.871007231945,0.0,77971.22722786234
1400000US17043844802,5077.367284911421,61313.96805571956,258783.8410760327
1400000US17043844901,0.0,0.0,61234.41235949213
1400000US17043844902,0.0,0.0,76977.86475779623
1400000US17043845000,0.0,0.0,77198.23892535888
1400000US17043845100,22405.83825401407,0.0,156390.45431306394
1400000US17043845200,19486.760758414235,0.0,106143.14901922521
1400000US17043845300,0.0,0.0,89985.07762076265
1400000US17043845401,0.0,0.0,98161.78513551972
1400000US17043845402,23683.918923390243,0.0,145858.39136832644
1400000US17043845502,40325.11344273105,0.0,127030.07487732098
1400000US17043845505,0.0,0.0,49684.69286357602
1400000US17043845506,0.0,0.0,38146.551539472784
1400000US17043845507,0.0,0.0,68837.03695354423
1400000US17043845508,13833.947216947266,0.0,95141.51337791255
1400000US17043845509,0.0,0.0,52313.85270637746
1400000US17043845510,0.0,0.0,42686.31500104008
1400000US17043845601,0.0,0.0,70442.92873796607
1400000US17043845602,0.0,0.0,72393.69019988786
1400000US17043845701,0.0,0.0,58995.964606601796
1400000US17043845702,0.0,0.0,86950.748817612
1400000US17043845703,0.0,0.0,48328.320770137376
1400000US17043845704,0.0,0.0,65591.80420422531
1400000US17043845802,0.0,0.0,73769.93561413315
1400000US17043845803,1344.6071946193238,3076.70783400813,247310.75488625624
1400000US17043845805,7450.131481736624,4916.701909778832,130165.27275220676
1400000US17043845807,0.0,3504.7728623641365,126655.5896577401
1400000US17043845808,0.0,3053.4887593347644,57559.62664173942
1400000US17043845809,0.0,0.0,56203.10189643933
1400000US17043845810,0.0,0.0,66237.21856613283
1400000US17043845811,12237.462637651392,4229.349923876345,119258.74211344411
1400000US17043845901,19237.773529951584,0.0,200928.00942986837
1400000US17043845902,7391.097593683127,5707.713237794971,256579.31447266904
1400000US17043846002,3338.3335628178806,20537.316258780786,297373.7064320305
1400000US17043846003,4500.128162338808,0.0,71653.45796384777
1400000US17043846004,8406.427965238538,24239.190367033618,207708.84898596496
1400000US17043846102,4558.8395749800475,28055.79342407639,199228.59462156607
1400000US17043846103,0.0,0.0,78530.1260781204
1400000US17043846104,5095.467970232208,0.0,82036.21927154638
1400000US17043846105,7229.823598057802,0.0,71901.09855537757
1400000US17043846106,3480.5536815866435,21419.857726059774,221504.16326503368
1400000US17043846201,0.0,0.0,70890.35317318313
1400000US17043846202,0.0,0.0,68956.7040438958
1400000US17043846203,0.0,0.0,91922.60615317141
1400000US17043846205,0.0,0.0,64126.91145354891
1400000US17043846206,0.0,0.0,75445.30952649488
1400000US17043846207,0.0,0.0,85558.79192375657
1400000US17043846208,0.0,0.0,71308.81696146177
1400000US17043846209,0.0,0.0,56470.8347634689
1400000US17043846304,1476.5399299332032,0.0,108870.42341517647
1400000US17043846305,1540.6078052352998,0.0,71009.14015007531
1400000US17043846307,0.0,18157.531812227382,136009.51465880245
1400000US17043846308,0.0,37070.35470007361,110780.37074644791
1400000US17043846310,0.0,0.0,35099.912708028685
1400000US17043846311,2782.7406498713963,0.0,46192.06197323573
1400000US17043846312,8154.571212728453,0.0,59662.476469518915
1400000US17043846313,3079.478596728704,0.0,68913.65119209944
1400000US17043846314,0.0,24642.56794910692,127164.43305278326
1400000US17043846315,6369.685425710927,0.0,72926.03429234694
1400000US17043846404,10834.008825055716,0.0,76850.80555846877
1400000US17043846405,3379.2114126790293,15426.99583743134,216960.82381801298
1400000US17043846408,0.0,29401.80052795107,200558.7454997569
1400000US17043846409,0.0,15577.537541173246,212239.98122829327
1400000US17043846410,4889.05747062163,0.0,52346.27195233992
1400000US17043846411,1844.1438983175428,19168.326240621227,188107.47020591516
1400000US17043846412,18234.110325058937,0.0,79915.26899039905
1400000US17043846413,3983.8319772814984,20705.92143865756,206733.5487785252
1400000US17043846504,0.0,0.0,94427.40783677534
1400000US17043846507,2473.0762866213727,0.0,65099.38159477328
1400000US17043846509,3114.752745997728,0.0,67334.00088090736
1400000US17043846510,20312.075884073984,0.0,77855.56226778627
1400000US17043846511,11747.208133066486,0.0,107496.21984708405
1400000US17043846513,11713.529376414906,0.0,55630.55600493532
1400000US17043846514,11077.85698653855,0.0,87271.76911617405
1400000US17043846515,12712.24050344592,0.0,87225.87517032766
1400000US17043846517,0.0,0.0,82460.59175037677
1400000US17043846518,11577.32309713752,0.0,97359.38427454821
1400000US17043846519,13754.096544561424,0.0,102678.78418142106
1400000US17043846521,7346.827278975721,0.0,101410.64328343162
1400000US17043846522,25035.407411400516,0.0,119252.4619093854
1400000US17043846523,0.0,0.0,57871.668866089116
1400000US17043846524,3563.524393770652,0.0,143537.65225330892
1400000US17043846603,8365.607909466666,0.0,43917.00984567807
1400000US17043846604,1920.4869997520289,0.0,52267.381275982014
1400000US17043846701,42676.54290089164,0.0,125451.77101056968
1400000US17043846702,17079.481185007902,0.0,226618.53056237864
1400000US17063000102,611.609235594752,1600.2044060246237,510762.2659417739
1400000US17063000103,719.8707447993852,0.0,315415.78383437707
1400000US17063000200,307.3107234016536,265.2573059818597,967731.9431765728
1400000US17063000300,7957.330050798907,0.0,124157.85597788476
1400000US17063000400,2847.950956597027,0.0,169721.6424310015
1400000US17063000500,405.4277920541504,0.0,653044.8787747526
1400000US17063000600,98.83273487357714,126.35583893022041,1395244.5523017424
1400000US17063000700,512.9933975029477,0.0,618652.1813353387
1400000US17063000800,686.440582049805,2085.2873933268193,477330.9891263981
1400000US17063000900,223.733525917438,473.4071339501193,677415.6278262016
1400000US17089850101,6892.125371691378,0.0,96380.58792055717
1400000US17089850103,9803.634189602408,0.0,266328.1395938264
1400000US17089850105,0.0,0.0,149294.2199957486
1400000US17089850106,3840.1483902181994,0.0,162934.92830215069
1400000US17089850201,4955.120337076999,0.0,31592.796276763867
1400000US17089850202,24266.64866094514,0.0,82649.86770487812
1400000US17089850301,4736.642604470818,0.0,70389.26424000785
1400000US17089850302,7616.360763432051,0.0,79221.36238517585
1400000US17089850400,19496.80007779116,0.0,158355.60928355664
1400000US17089850500,11791.551282445382,5774.811042194646,304342.5330248405
1400000US17089850600,5191.467520454408,3609.7230335993463,403248.8404870525
1400000US17089850703,359.22316657313365,0.0,351843.41281027766
1400000US17089850704,5070.324018837139,8685.137778238384,197807.8226938151
1400000US17089850705,1983.150131979209,875.5312918897309,402143.3662105043
1400000US17089850706,673.8032512300956,2231.4396545840773,282242.2082774074
1400000US17089850707,1469.7062832965437,1233.8565022000312,399060.7840950733
1400000US17089850708,0.0,0.0,52189.91603083144
1400000US17089850709,1226.8381638535293,0.0,237830.68886115006
1400000US17089850710,18279.692044996464,0.0,152825.65233873052
1400000US17089850711,1810.4015114145463,0.0,221235.99956819613
1400000US17089850800,15102.930950627495,57149.183424007286,295603.0771092634
1400000US17089851000,10559.124206441655,14057.24032217167,217821.1414173779
1400000US17089851101,0.0,0.0,61020.80984549755
1400000US17089851102,0.0,0.0,53370.95332629426
1400000US17089851301,3695.5227689206417,0.0,32677.68391570492
1400000US17089851302,57208.72079330274,0.0,77358.56887026704
1400000US17089851400,41617.64438632649,0.0,123794.29656712431
1400000US17089851500,104128.29074168405,0.0,157134.96665501405
1400000US17089851600,46283.90679246492,0.0,122942.83643648826
1400000US17089851801,10429.613555140331,0.0,185967.7825731432
1400000US17089851904,3101.7231108710234,0.0,199614.42730376846
1400000US17089851907,32.15562072791126,0.0,160518.6684393663
