cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,fam_inc_10to15k,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US40027201201,0.0106690521853596,-0.2751778777493691,0.1592282930755686,0.0241835827278443,0.0552012442063281,-0.0131729937162973,-0.0299176171157397,-0.0751532290382635,-0.0345777926672705,-0.1677812842125606,-0.0724572114959161,-0.1524178900076194,-0.1927031501667973,-0.2875233854486662,-0.1500392189260598,0.0210505881386618,-0.0992278200073045,0.1221642794973528,-0.0410079841114197,-0.0246675941244039,-0.1350807604094073,0.000674432576553251,-0.0731036256396345,0.0306992136262666,0.0423360551479942,0.1533347796682331,-0.0386339496802417,-0.1102947161433136,-0.0069879745390196,0.1265317250453156,0.0128065389499249,-0.0706610602182103,-0.0107433783856371,-0.0251879639337316,-0.0107583862445231,-0.0122120547803376,-0.1152359600364231,-0.176632815391158,-0.0411550895955019,0.0664716627615062,-0.0302429662639594,-0.1187959784867006,0.0126176196565061,-0.0312267406983365,0.1567180283027159,0.1232730934651654,0.0546261465049388,-0.0220933049539788,0.0255893272235726,-0.1410971469028885,-0.0216895360234216,0.104960838885124,-0.2710760058311933,0.1485615803011463,0.0380313448542169,-0.1266653215398759,0.0066469481079279,0.0944305031742235,0.0618351644211174,0.1922006012104219,-0.073882119751907,-0.0055700140877624,-0.0377723087876282,0.1265481513410565,0,1742,1.974635,882.1883537970309,6.7835384890647745
1400000US40027201513,-0.0323709553421806,-0.1688940399702685,0.1269141777675922,-0.0466595190498161,0.0677078844415178,0.0263619396786331,-0.0172430222722981,-0.0555914886294805,-0.0475103777707595,-0.1467719871103451,-0.1503775134596776,-0.1928123404229943,-0.1599341786533998,-0.2428564666553108,-0.1925808395171671,-0.0100462214540459,-0.1521493775126199,0.1030089215157275,-0.0747573759307415,-0.022406019875018,-0.2151719819723505,-0.0219487456139759,-0.0024508912520103,0.1230561458103477,0.1093279270049975,0.0797066480179256,-0.1338065730135985,-0.1991754579840013,0.0764873255012769,0.0944097269495216,-0.0480690588385413,-0.0206585859274945,0.0939924726970158,-0.1117502296493109,-0.1060940339356495,-0.0090654810868879,-0.0956321784999286,-0.1516470139938452,0.0184201214562103,0.0628531027415618,0.0163694842773371,-0.15496602608333,0.0022660029948034,-0.0881444714586427,0.1438730584720789,0.0585419540432673,0.0927802699035746,-0.0334310521053735,0.0194442082819991,-0.1317592591422494,0.0019633689754813,0.1202508395357539,-0.1584321817385932,0.0803112709521683,-0.0308709169268049,-0.0127175567410068,-0.0685841091182691,0.0664455004729386,0.0142927079398062,0.2428718881540016,-0.1046784274442579,-0.0020711420881437,0.0285061065172582,0.162686737809991,0,2476,15.226817,162.60785166065895,5.09747241605283
1400000US40027201700,-0.0274826538786096,-0.1508000138326174,0.1155824001644958,-0.0375847215839955,0.0726345700619249,-0.0150841998182229,-0.0161970587850557,-0.0240235297100366,-0.0124603333404346,-0.1161508598583793,-0.1310907655178637,-0.1719702927310407,-0.1535186011174288,-0.2441175168532588,-0.1768291679682301,0.0096089847030253,-0.1435331385680097,0.0771853130369752,-0.10934891585073,-0.0222612503728061,-0.1802628637886854,-0.0258637972694186,0.0188814793968928,0.1173319939414784,0.1275277707231733,0.0688796788084529,-0.1701607086258081,-0.1585779272673866,0.0774030619976042,0.1117878660891178,-0.0365119369908799,0.0159245229182512,0.0972990551479877,-0.0900266354873536,-0.0676034987649621,-0.0393561762169995,-0.1160497382826888,-0.1441274407922401,0.0312947199697307,0.0379734939005044,0.0030541217668661,-0.1443831498034659,0.0326808363869364,-0.0758624833245423,0.1209506063626495,0.0691277207175621,0.1196250142448393,-0.046178849896002,0.034871552752211,-0.1504222467048012,-0.0090697678827466,0.1241919856211558,-0.1612573566344189,0.1016451196555145,-0.0410943211644866,-0.0241625364832261,-0.0497560042723454,0.0617149988873481,0.0172993228553603,0.2471264533220817,-0.1243776544848403,-0.0407055519124443,9.04885900953536e-05,0.1502043026159027,0,3880,48.413469,80.14298665522192,4.396212865767652
1400000US40027201801,0.0120079291481799,-0.2660924314075442,0.1708860841945128,-0.0246319967574979,0.0678643250179249,-0.0177765795906967,-0.0736916405076876,-0.1028513784235296,-0.0521731362545738,-0.1639674497975589,-0.0840603523196316,-0.1408561874118843,-0.1723005025712976,-0.2820161274814273,-0.1773372454400772,-0.0008633533760490357,-0.062528056208368,0.1208858550262877,-0.0342331770716274,-0.0132495420315854,-0.1439506059815776,0.0058769179607583,-0.0256634201484327,0.0496266979423701,0.0237185358705375,0.1957215690077509,-0.0645287597355999,-0.0837893422548642,0.0298775300243745,0.106905321715934,-0.0015661976171544,-0.0467264174876613,0.0130170948241477,-0.0499190276793858,0.0426839397939224,-0.0516870460953149,-0.1509384386967571,-0.1271259713900798,-0.016125297580922,0.0631340221215869,-0.071300132747541,-0.1453991533277183,0.0245836610465736,0.0023524277870404,0.1543550535472029,0.1320136890136935,0.0485605122057694,0.001299929600744,0.057434983118787,-0.1713974119330104,0.0060103111054484,0.0892513845400549,-0.2370458914492576,0.119480960755222,0.0514643045011155,-0.1314433031408282,0.0095462679118375,0.0744784699950849,0.0413849988126767,0.2010157027474925,-0.0502903511385442,-0.0114931529832036,-0.0855237215895871,0.1047974190951879,0,4602,5.165953,890.8327272818781,6.793278589526164
1400000US40027202002,0.0199417668908941,-0.221196560228519,0.1776703222505932,-0.0602933949713691,0.0665292014342829,0.0074002879307192,-0.0492131216426818,-0.1332700257464239,-0.0636800707358961,-0.1673255336389177,-0.0811518344876097,-0.1158862857330993,-0.166827568020243,-0.2788764239451711,-0.1999629112267717,-0.0877386016239178,-0.0676613266146901,0.1203553574393923,-0.0701414332748878,-0.0296796362020421,-0.1501619162825567,0.0158140921460659,-0.055800310493594,0.0337906546576566,-0.0052270460477222,0.1988335329841296,-0.0764095704426395,-0.0953709113815987,0.0413670467059312,0.1229237079849722,0.0119718797749922,-0.0660750721463276,0.0685521184965971,-0.1051511027858076,0.0107348657784482,-0.0544960582266253,-0.1213857263576497,-0.1562075987122,0.0316183754629103,0.0499774760021698,-0.064267714665453,-0.1484750896496982,0.0362945125986952,-0.0487569930898852,0.1665929791540173,0.1091854151636913,0.0582977628497917,-0.0007477100567741244,0.0613187107499509,-0.1526839347112261,0.0056234310200465,0.11867741707293,-0.2353344078548186,0.0932824290429457,0.0477094532582334,-0.0796825513439186,-0.0094218762841698,0.0628681542325403,0.0500820707009124,0.178115156740175,-0.0605735340926103,-0.0151515062024893,-0.078590533209484,0.1323013838682132,0,3993,6.207184,643.2868753367067,6.468144085514498
1400000US40027202007,-0.0237001716036819,-0.1641294254163118,0.1265586672282891,-0.0586536610068708,0.0805560695280002,0.0155839104162156,-0.0639760747529388,-0.0694296633915337,0.0203054868571143,-0.1482740303988065,-0.1435011628446174,-0.166292428095263,-0.1833621588292809,-0.2785365818335231,-0.1745173988250307,-0.0131955858328588,-0.1020272750974484,0.1135502709946005,-0.1105202637591232,-0.0244940521670575,-0.184480351255676,0.0092518744392763,-0.0248587974829281,0.1248235966706669,0.0666391236066296,0.113178884658036,-0.1645890566797073,-0.1745199576528791,0.0878516272017095,0.1288036760333213,-0.0304782263207031,-0.0032625567833159,0.0782150792429476,-0.1132009713686323,-0.0498857803715886,-0.0378763783936194,-0.137879239944894,-0.136295190970398,0.0224422425866397,0.039544801491356,-0.0142776101004906,-0.1624147955151886,0.0452194686403295,-0.06262915332955,0.1428207902242194,0.0954586872468654,0.1020163545758741,-0.0453205157555394,0.0170134713969955,-0.1616523687841714,-0.0106369456989911,0.1194897959728291,-0.188961305100559,0.105423985190424,-0.0209157875442679,-0.0522856034488401,-0.0500112173848805,0.0801872576665475,0.0348423306285269,0.2423095506404487,-0.0978380183759026,-0.0191195789708874,-0.0359159003978234,0.1284269947283169,24,3934,9.951948,395.29949312436116,5.982170221175539
1400000US40027202208,-0.0043390175230228,-0.2112685670345953,0.1437243938238272,-0.0559921476262341,0.0667042027040665,0.0315208181923474,-0.0085502571707688,-0.0854737074611467,-0.0318931143738159,-0.1740295868280629,-0.108478232178157,-0.1564460643114782,-0.1647472898528783,-0.2536032082830791,-0.192387127947138,-0.0725708477575626,-0.1252376564245316,0.1019226735188607,-0.0807378102583011,-0.0161847327820071,-0.1857407154273369,-0.0009049005450206836,-0.0343071977875806,0.0537320543157617,0.0379949932955107,0.1479032724772822,-0.0773558801474598,-0.1579902753997673,0.0608472493825016,0.1111808260323783,-0.015264522912419,-0.051910746442749,0.0571171875003682,-0.0948509322666187,-0.0531601387005605,-0.0118607611758145,-0.0859994428155793,-0.1644310337722177,0.040946303399075,0.0536414488302342,-0.0192960587898935,-0.1494789526536874,0.0366564692392826,-0.0820494655611275,0.1548236581764451,0.0699409744496266,0.0845613687232575,-0.0120901998418501,0.0333569943012934,-0.1477777930787389,0.0027171977099707,0.12295602176764,-0.2032740615134488,0.1001805569225081,0.0177588795640602,-0.0296894999599556,-0.0665938915140211,0.0542038899033362,0.0355510024558055,0.2069962204542251,-0.0903092096744629,-0.0231902619741982,-0.0164415983225114,0.1510650376096581,0,2938,4.336249,677.5441170467841,6.519949498600744
1400000US40027202501,-0.037365794461488,-0.1389571981257401,0.0994254411372855,-0.0163693578211529,0.075855648138088,-0.0148879249555944,-0.0130326661927266,-0.0202079716585817,0.0464787051424451,-0.1008642997857331,-0.1464885770477149,-0.1696847713869354,-0.1646116622499445,-0.2452167424150954,-0.1760209967245631,0.0259213310998989,-0.1453979710893385,0.0879569542382409,-0.1203516679945456,-0.0428046416372502,-0.1668893130739619,-0.0204866688463891,0.0117523840954955,0.1420660296525285,0.1357017572040716,0.0572679293338798,-0.2095943510515656,-0.1601008715385318,0.1027535460583513,0.1160389205496046,-0.0317106306181239,0.0103902294190868,0.0838372546145252,-0.1193041954845599,-0.0679355808965391,-0.0467156039433118,-0.1382636437944693,-0.1796335061038656,0.0195722582922475,0.0248153905744499,0.0245722584489276,-0.1292914966576389,0.0610269611851209,-0.0646343200864671,0.1253109294381729,0.0698684391366246,0.0924363494189074,-0.073120438788578,0.028434948067231,-0.1401539893022639,-0.0536257629508755,0.1234138896754459,-0.1598137830359255,0.1210941301782359,-0.0434534438880612,-0.0273936921497619,-0.0342350433459978,0.0716133951002116,0.0338669927600005,0.2227730336646958,-0.1160856419497279,-0.0329221311514969,-0.0075656793784171,0.1237463100287334,34,4398,23.211042,189.47878341696165,5.249540815224998
1400000US40027202502,0.0003695689855387437,-0.1462539620997691,0.0825252813587929,-0.0204809712761386,0.0792382197486412,-0.0360624891463213,-0.0109793089707714,0.0005064389346668936,0.0100568641519084,-0.0631818832044082,-0.1197088272542992,-0.1417681691493376,-0.150080758239277,-0.2502873248797711,-0.1537071352516106,-0.0045755634010255,-0.1585969553508669,0.0617339878037561,-0.1385571056022747,-0.0478298423084632,-0.1642524043165471,-0.0431596333460713,0.017353161548946,0.1286232034985481,0.1447199808155135,0.0617196852937874,-0.2288269502256502,-0.1058950693572122,0.1159945887635095,0.1343319931679499,-0.0190079479652379,0.0203677296225054,0.1202335430927781,-0.0858236269054779,-0.0479613574121703,-0.0489476915248364,-0.1126661500189343,-0.1670899205527414,0.0405356045250962,0.0274290233537642,0.0052783433165341,-0.117309620071344,0.0801698239811414,-0.0531703366765682,0.1247347060773563,0.0674755736784302,0.0947545711632025,-0.0772937885847777,0.0526921409558104,-0.1500377899011893,-0.0544677621739551,0.1187261269702375,-0.1454233913306348,0.1434611718876043,-0.0622599132482291,-0.0238908582129622,-0.0227447177844874,0.0552696084756247,0.0380237427830436,0.221302044908367,-0.1382322538841319,-0.0471366642689739,0.0253823059395648,0.1538318561867249,0,3102,21.456622,144.5707530290649,4.980662243531967
1400000US40027200400,0.049844395678762,-0.2949429114799407,0.1670716292782501,0.0329170762768751,0.076381314056324,-0.0144038145631307,-0.0417935957795621,-0.1155862766662977,-0.0514799102330822,-0.157111406120946,-0.0236888647283459,-0.1035048445325009,-0.189412171387233,-0.2945270824149561,-0.1678765175287481,-0.0436833681268756,-0.0430262796631484,0.1328296724774648,-0.0254934768241373,-0.0271959574994887,-0.1044826078403892,0.0363753255992086,-0.0761982754060816,0.0069095728667626,-0.0060571310983043,0.2414496090177031,-0.0344034553409442,-0.027660442610282,0.0058229956742371,0.1210835552939082,0.0213415869161042,-0.0897269022654637,-0.0045661738754955,-0.0516051089177518,0.0693863620994526,-0.0914869344000863,-0.1670160618924613,-0.1693063849037048,-0.0262227617204977,0.0331160159999294,-0.062743724645814,-0.1394304540721679,0.0584693081662115,-0.029948757589915,0.1714072348301854,0.1329470957407328,0.0292020190079326,-0.0084593602698071,0.0776307122903025,-0.126893481998292,-0.0238185424103234,0.0889373127047742,-0.2816618738702881,0.1312490276104047,0.0866020801315642,-0.1452138437826936,0.0264040710730382,0.0698306833054905,0.0570761053272841,0.1516208847068951,-0.0214063891642044,-0.0005345031190850065,-0.1035233526279613,0.1027826430207013,19,1914,1.561401,1225.8221942985817,7.112182523288208
1400000US40027201511,0.0565137948399075,-0.2841030813028215,0.1833270704030006,0.0010523442487552,0.0871182263082453,0.0010125129665951,-0.0797024683896131,-0.1260761887057053,-0.0266095992495075,-0.1614874380566886,-0.038569515032591,-0.0751926621873607,-0.1863684008444815,-0.3053146493483291,-0.1767578228678352,-0.049095831616817,-0.0158501947316964,0.1584960826723103,-0.0218201056014417,-0.0274010857854341,-0.1241105583886988,0.0512725495922288,-0.0481191473409368,0.0352848103802127,0.0041439738425744,0.2663558543177654,-0.0366806663298816,-0.0268531239699313,0.0416494538437367,0.1071705874789858,0.0105531695162053,-0.0878675338385931,-0.0067587948711665,-0.0800336200012875,0.1073937156771239,-0.0982761941215363,-0.1837649661736881,-0.1618568581369971,0.0059961537981633,0.0390013954266732,-0.0893287359314196,-0.1579204006635516,0.0578353927225167,-0.0009859636671171166,0.1742731893410427,0.1268244684702031,0.0210302108910825,-0.0070706999328563,0.0793421257700535,-0.1447132374808519,-0.0055647018703816,0.0701337137117223,-0.2545277565633115,0.1347100967109253,0.0802384530414712,-0.1685289621757957,0.0346275328016151,0.0577682329444246,0.0573592757059591,0.1364745915287573,-0.0106671411908012,0.0258247615313619,-0.1116079656387638,0.0900577791965843,0,3270,1.408916,2320.933256489386,7.7501554178694345
1400000US40051000100,0.005301180998857,-0.1738076877010358,0.1401631378300268,-0.0659368691157158,0.0956319285823894,-0.0137267702755414,0.0335452419720218,-0.020995109064147,-0.0818220755996612,-0.1785375526831373,-0.0746694116646135,-0.1170922314048803,-0.1132745921343985,-0.1918806905626493,-0.1441120215068872,-0.0627835464009377,-0.1979722963523038,0.0678883646027808,-0.1191348589790744,-0.0225936207100569,-0.1520137430284374,-0.0581010541352213,0.0332601343701764,0.0782066738554643,0.0801727851347424,0.0688760155895784,-0.0648723143296007,-0.0977301110221999,0.0699573249598319,0.0292414763168133,-0.0424157603026206,-0.0706492604747452,0.1152430709341009,-0.0667400620627037,-0.0782746499467932,-0.0441740125869591,-0.0730610402258409,-0.1457166361574588,0.0603958075651387,0.0549801784520017,0.009342996329763,-0.1319394313660664,0.0220646044631379,-0.1335849578367361,0.1198320336477998,0.0451623711596343,0.115450028696116,-0.0236201828878987,0.0412636659191764,-0.1230536251080869,0.003569555905189,0.1383664594529926,-0.1922967862122967,0.0437444684635818,0.0009582444695077816,0.040973300675879,-0.0671516182574353,0.0372476479556099,0.0099779178700663,0.1623963413566184,-0.1169178914979544,-0.0342232749896037,0.0267040678789264,0.1866613068331379,19,1177,15.767086,74.64917740665587,4.326106566502488
1400000US40051001000,0.0316048030532205,-0.2353926457884111,0.1808764689231385,-0.0077959606020631,0.0742192757918513,-0.004949843193983,-0.0024031501714972,-0.0888149753979793,-0.0684211836876462,-0.1832438733952746,-0.0682067019399467,-0.1330370320988793,-0.166008513174041,-0.2558144178306962,-0.1752432095127031,-0.0622194996675807,-0.1221621701424321,0.11743890217432,-0.0587577926686348,-0.0354083511405372,-0.1323654775971359,-0.0168349349602219,-0.0107173899675586,0.0244395087063135,0.0510088576695832,0.1548255381802773,-0.0592214562565374,-0.0786422205666197,0.0429004895206894,0.0900910227817515,0.0236153546310551,-0.0680770782226309,0.0641083143782195,-0.0519438925093993,-0.0165120561914545,-0.042470815712241,-0.1087682942502189,-0.1624851671381826,0.0061398878832808,0.0741740111070937,-0.0316890713390249,-0.1597992000512122,0.012017821834064,-0.0796819385278429,0.1592994909460813,0.0819875829246726,0.0781379934236126,-0.0059895207010153,0.0575884551239751,-0.1241290039743057,0.0173600883106427,0.1091954327661148,-0.2491289326383027,0.0783672970279855,0.0270107326713843,-0.0665221224947083,-0.0152753400705778,0.0481349755268988,0.0227794495636377,0.1721347771477646,-0.0522330769590447,-0.0021025482292302,-0.0186778779018571,0.1468602927096532,30,3861,7.853987,491.59745235127076,6.1996923138323625
1400000US40081961100,-0.0408768150389856,-0.0596725405160208,0.0376486191562018,-0.0436549989476073,0.0851633268354456,-0.0158525225949679,-0.0392764494492399,0.0043343249885792,0.1104131779077197,-0.058849233010124,-0.1356344721190384,-0.1439377957981605,-0.125642497833248,-0.2357902308775321,-0.1631258670659686,0.0627003480626524,-0.1301052055545714,0.0791685020185833,-0.1847880763717912,-0.0189167846705018,-0.1601425526332022,-0.0047183644853887,0.0128347576202754,0.1677279594286555,0.1341070399458435,0.0431289569225644,-0.2359065126281915,-0.167852387419284,0.1372412125823361,0.1156773895472209,-0.0687969085288182,0.0464457017174235,0.0891401266041464,-0.1539318316010588,-0.0733318405166339,-0.0776547511612183,-0.1548981507271345,-0.1880227110164002,0.0599980451332686,-0.023606483044776,0.0644211727722696,-0.0855988186493596,0.1305081397630321,-0.0928288420826397,0.1054727105585966,0.0475355657187275,0.1027935243911947,-0.1182676739211249,0.033288609300273,-0.1593568019488936,-0.0778111404809388,0.1017410752366182,-0.1172833270433658,0.1335453222847162,-0.057139428082436,0.0416793128923095,-0.0307261604602439,0.0799090265751107,0.019496897626484,0.2123975496939763,-0.1399197188508795,-0.0283610691090213,-0.0397618487174615,0.115761740612298,63,4329,443.800747,9.754377452636419,2.3753128765846694
