cb_2020_3,cbsa_code,cbsa_title,group,county_fips,tract_name,population
1400000US17031580501,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5805.01, Cook County, Illinois",4580
1400000US17031580502,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5805.02, Cook County, Illinois",5064
1400000US17031580600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5806, Cook County, Illinois",4691
1400000US17031580700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5807, Cook County, Illinois",5968
1400000US17031580800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5808, Cook County, Illinois",2206
1400000US17031590500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5905, Cook County, Illinois",1861
1400000US17031590600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5906, Cook County, Illinois",3550
1400000US17031590700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 5907, Cook County, Illinois",3064
1400000US17031600400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6004, Cook County, Illinois",3736
1400000US17031600600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6006, Cook County, Illinois",2998
1400000US17031600700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6007, Cook County, Illinois",2786
1400000US17031600900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6009, Cook County, Illinois",3496
1400000US17031610300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6103, Cook County, Illinois",5803
1400000US17031610400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6104, Cook County, Illinois",1812
1400000US17031610800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6108, Cook County, Illinois",1533
1400000US17031611200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6112, Cook County, Illinois",2248
1400000US17031611300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6113, Cook County, Illinois",2832
1400000US17031611400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6114, Cook County, Illinois",2936
1400000US17031611500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6115, Cook County, Illinois",3104
1400000US17031611600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6116, Cook County, Illinois",1535
1400000US17031611700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6117, Cook County, Illinois",1963
1400000US17031611800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6118, Cook County, Illinois",2247
1400000US17031611900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6119, Cook County, Illinois",1545
1400000US17031612000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6120, Cook County, Illinois",1190
1400000US17031612100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6121, Cook County, Illinois",999
1400000US17031612200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6122, Cook County, Illinois",3678
1400000US17031620100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6201, Cook County, Illinois",4532
1400000US17031620200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6202, Cook County, Illinois",1982
1400000US17031620300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6203, Cook County, Illinois",7322
1400000US17031620400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6204, Cook County, Illinois",4687
1400000US17031630300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6303, Cook County, Illinois",5178
1400000US17031630400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6304, Cook County, Illinois",5869
1400000US17031630500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6305, Cook County, Illinois",5879
1400000US17031630600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6306, Cook County, Illinois",2768
1400000US17031630800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6308, Cook County, Illinois",6302
1400000US17031630900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6309, Cook County, Illinois",4401
1400000US17031640100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6401, Cook County, Illinois",1502
1400000US17031640300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6403, Cook County, Illinois",6575
1400000US17031640400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6404, Cook County, Illinois",3361
1400000US17031640500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6405, Cook County, Illinois",3864
1400000US17031640600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6406, Cook County, Illinois",4123
1400000US17031640700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6407, Cook County, Illinois",3275
1400000US17031640800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6408, Cook County, Illinois",1682
1400000US17031650100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6501, Cook County, Illinois",4375
1400000US17031650200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6502, Cook County, Illinois",7290
1400000US17031650301,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6503.01, Cook County, Illinois",4527
1400000US17031650302,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6503.02, Cook County, Illinois",4766
1400000US17031650400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6504, Cook County, Illinois",6657
1400000US17031650500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6505, Cook County, Illinois",4547
1400000US17031660301,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6603.01, Cook County, Illinois",1585
1400000US17031660302,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6603.02, Cook County, Illinois",4550
1400000US17031660400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6604, Cook County, Illinois",5270
1400000US17031660500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6605, Cook County, Illinois",4481
1400000US17031660600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6606, Cook County, Illinois",5377
1400000US17031660700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6607, Cook County, Illinois",1525
1400000US17031660800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6608, Cook County, Illinois",5503
1400000US17031660900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6609, Cook County, Illinois",4883
1400000US17031661000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6610, Cook County, Illinois",5692
1400000US17031661100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6611, Cook County, Illinois",6881
1400000US17031670100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6701, Cook County, Illinois",978
1400000US17031670200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6702, Cook County, Illinois",970
1400000US17031670300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6703, Cook County, Illinois",1209
1400000US17031670400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6704, Cook County, Illinois",1693
1400000US17031670500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6705, Cook County, Illinois",944
1400000US17031670600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6706, Cook County, Illinois",972
1400000US17031670700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6707, Cook County, Illinois",1130
1400000US17031670800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6708, Cook County, Illinois",1012
1400000US17031670900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6709, Cook County, Illinois",1337
1400000US17031671100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6711, Cook County, Illinois",604
1400000US17031671200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6712, Cook County, Illinois",1031
1400000US17031671300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6713, Cook County, Illinois",1745
1400000US17031671400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6714, Cook County, Illinois",1177
1400000US17031671500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6715, Cook County, Illinois",2360
1400000US17031671600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6716, Cook County, Illinois",1693
1400000US17031671800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6718, Cook County, Illinois",1235
1400000US17031671900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6719, Cook County, Illinois",1136
1400000US17031672000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6720, Cook County, Illinois",3584
1400000US17031680500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6805, Cook County, Illinois",1050
1400000US17031680600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6806, Cook County, Illinois",1254
1400000US17031680900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6809, Cook County, Illinois",3317
1400000US17031681000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6810, Cook County, Illinois",2307
1400000US17031681100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6811, Cook County, Illinois",2381
1400000US17031681200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6812, Cook County, Illinois",2254
1400000US17031681300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6813, Cook County, Illinois",2532
1400000US17031681400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6814, Cook County, Illinois",2419
1400000US17031690300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6903, Cook County, Illinois",2284
1400000US17031690400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6904, Cook County, Illinois",2958
1400000US17031690500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6905, Cook County, Illinois",744
1400000US17031690900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6909, Cook County, Illinois",4230
1400000US17031691000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6910, Cook County, Illinois",2102
1400000US17031691100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6911, Cook County, Illinois",2477
1400000US17031691200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6912, Cook County, Illinois",2483
1400000US17031691300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6913, Cook County, Illinois",2352
1400000US17031691400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6914, Cook County, Illinois",3080
1400000US17031691500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 6915, Cook County, Illinois",2072
1400000US17031700100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7001, Cook County, Illinois",3769
1400000US17031700200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7002, Cook County, Illinois",6506
1400000US17031700301,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7003.01, Cook County, Illinois",6359
1400000US17031700302,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7003.02, Cook County, Illinois",5851
1400000US17031700401,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7004.01, Cook County, Illinois",6455
1400000US17031700402,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7004.02, Cook County, Illinois",3801
1400000US17031700501,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7005.01, Cook County, Illinois",6485
1400000US17031700502,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7005.02, Cook County, Illinois",3676
1400000US17031710100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7101, Cook County, Illinois",1085
1400000US17031710200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7102, Cook County, Illinois",4324
1400000US17031710300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7103, Cook County, Illinois",1541
1400000US17031710400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7104, Cook County, Illinois",5743
1400000US17031710500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7105, Cook County, Illinois",4329
1400000US17031710600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7106, Cook County, Illinois",1805
1400000US17031710700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7107, Cook County, Illinois",3425
1400000US17031710800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7108, Cook County, Illinois",4788
1400000US17031710900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7109, Cook County, Illinois",2011
1400000US17031711000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7110, Cook County, Illinois",3635
1400000US17031711100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7111, Cook County, Illinois",2429
1400000US17031711200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7112, Cook County, Illinois",4657
1400000US17031711300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7113, Cook County, Illinois",1612
1400000US17031711400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7114, Cook County, Illinois",2586
1400000US17031711500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7115, Cook County, Illinois",2728
1400000US17031720100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7201, Cook County, Illinois",3357
1400000US17031720200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7202, Cook County, Illinois",3938
1400000US17031720300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7203, Cook County, Illinois",3930
1400000US17031720400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7204, Cook County, Illinois",1819
1400000US17031720500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7205, Cook County, Illinois",1846
1400000US17031720600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7206, Cook County, Illinois",1819
1400000US17031720700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7207, Cook County, Illinois",3108
1400000US17031730100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7301, Cook County, Illinois",2775
1400000US17031730201,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7302.01, Cook County, Illinois",5069
1400000US17031730202,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7302.02, Cook County, Illinois",3055
1400000US17031730300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7303, Cook County, Illinois",983
1400000US17031730400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7304, Cook County, Illinois",4284
1400000US17031730500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7305, Cook County, Illinois",4367
1400000US17031730600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7306, Cook County, Illinois",4013
1400000US17031730700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7307, Cook County, Illinois",2394
1400000US17031740100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7401, Cook County, Illinois",2962
1400000US17031740200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7402, Cook County, Illinois",6573
1400000US17031740300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7403, Cook County, Illinois",4865
1400000US17031740400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7404, Cook County, Illinois",4440
1400000US17031750100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7501, Cook County, Illinois",3680
1400000US17031750200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7502, Cook County, Illinois",2700
1400000US17031750300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7503, Cook County, Illinois",2523
1400000US17031750400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7504, Cook County, Illinois",2883
1400000US17031750500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7505, Cook County, Illinois",5355
1400000US17031750600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7506, Cook County, Illinois",3385
1400000US17031760801,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7608.01, Cook County, Illinois",5012
1400000US17031760802,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7608.02, Cook County, Illinois",2343
1400000US17031760803,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7608.03, Cook County, Illinois",5930
1400000US17031770201,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7702.01, Cook County, Illinois",6163
1400000US17031770202,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7702.02, Cook County, Illinois",4425
1400000US17031770300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7703, Cook County, Illinois",6870
1400000US17031770400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7704, Cook County, Illinois",4516
1400000US17031770500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,17031,"Census Tract 7705, Cook County, Illinois",3752
