cb_2020_3,Shape_Area,ntl_mean,ntl_std,ntl_max,ntl_min,ntl_count,ntl_sum,ntl_cv,ntl_intensity_per_km2
1400000US13057091013,0.000569162491236,21.523506410660282,13.72672248492099,59.557987213134766,6.258548259735107,31,667.2286987304688,0.6377549374632723,1172299.139533083
1400000US13057091014,0.000419034061261,13.344874064127604,6.2579060694025515,28.554716110229492,5.767484188079834,24,320.2769775390625,0.4689370644736504,764322.0614936466
1400000US13057091101,0.00179643874959,3.0812510067654637,2.481409031035116,15.411164283752441,0.8832157850265503,97,298.88134765625,0.8053251830463398,166374.36023046347
1400000US13057091104,0.00163544959345,6.927515146683674,6.968298799850248,37.068485260009766,1.1417399644851685,98,678.896484375,1.0058871979783541,415113.0594877338
1400000US13057091105,0.000537212195451,9.94004378780242,5.314355739559112,25.32867431640625,5.221454620361328,31,308.141357421875,0.5346410793562538,573593.3771257452
1400000US13057091106,0.000540738054481,8.029077529907227,2.038979105261623,13.316742897033691,5.78661584854126,32,256.93048095703125,0.2539493606415808,475147.7703999082
1400000US13057091107,0.00046594805327,5.040442007559317,2.3028597375126876,11.330587387084961,1.976590633392334,27,136.09193420410156,0.45687654655266596,292075.33597149985
1400000US13057091108,0.000638593003004,7.312087600295608,5.680664386341913,22.464174270629883,2.0547773838043213,37,270.5472412109375,0.7768868067324931,423661.4556349013
1400000US13063040202,0.00100939932754,30.205846567622952,10.69932211311489,65.8380355834961,13.87180233001709,61,1842.556640625,0.354213615207305,1825399.1164383693
1400000US13063040203,0.00028274209649,21.3336470754523,10.386583105049038,39.83571243286133,10.400152206420898,19,405.33929443359375,0.48686392290610386,1433600.7954440904
1400000US13063040204,0.000268871838787,32.483649758731616,11.409548361499708,49.53239440917969,11.245469093322754,17,552.2220458984375,0.3512397297176503,2053848.585964807
1400000US13063040302,0.000557846434297,28.498858642578124,13.398437204505928,69.79283905029297,13.294463157653809,30,854.9657592773438,0.4701394316363348,1532618.4890914909
1400000US13063040306,0.000423388768249,58.26724947415865,14.675837979080757,79.49412536621094,29.045936584472656,26,1514.948486328125,0.2518711302065056,3578149.9178484716
1400000US13063040307,0.000299514205871,13.182430013020833,3.65865143443797,20.30972671508789,9.130716323852539,15,197.7364501953125,0.27753998548250725,660190.5563052895
1400000US13063040308,0.000891424658581,45.32752403846154,22.781756595137495,104.0129623413086,13.54712963104248,52,2357.03125,0.5026031551118169,2644117.175030812
1400000US13063040309,0.000253609301356,27.132745361328126,9.979107773104968,44.8062629699707,13.402019500732422,15,406.9911804199219,0.36778835463248155,1604795.9528448624
1400000US13063040310,0.000363519387814,28.362158203125,10.712565813622668,47.346073150634766,12.125103950500488,20,567.2431640625,0.37770629924919946,1560420.662770092
1400000US13063040407,0.000897682714966,22.83388384650735,8.969056855544773,43.007572174072266,9.854315757751465,51,1164.528076171875,0.39279593939585844,1297260.219849484
1400000US13063040409,0.000362745671007,14.249714726987092,3.8765024576433853,25.4235897064209,8.643536567687988,23,327.7434387207031,0.2720407062115986,903507.5120562323
1400000US13063040410,0.00212117680018,32.30649679021318,17.807436719205345,94.95914459228516,7.40834903717041,129,4167.5380859375,0.5512029618946449,1964729.241609586
