cb_2020_3,cbsa_code,cbsa_title,group,elev_mean,slope_mean,ndvi_mean,tcc_mean,dist_water_m,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity,minor_ratio,elderly_ratio,sex_ratio
1400000US17031151100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.94853644579314,0.08674160517232116,0.2777282833945688,3.3264572697951595,3011.8476060758553,3.026424,3.026424,0.0,0.0,0.0,1.513212,0.0,9.079271,1.05492,0.241257,0.088274,88.2746
1400000US17031151200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.04417807275203,0.07852067511247765,0.28636122121945,5.348114391601086,3943.4644638260916,0.0,1.525358,1.525358,0.0,0.0,0.0,0.0,3.050715,0.693147,0.158869,0.119794,108.3557
1400000US17031160100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.80396930486322,1.0654375783021346,0.3215237775048669,9.607987663656008,2574.8217396465056,0.0,0.0,0.0,6.738193,0.0,3.369096,0.0,5.053644,0.636514,0.245856,0.170087,78.5765
1400000US17031160200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.8725307751281,0.8208556413941721,0.2631533333799974,7.216901106773962,1944.3407527106592,0.0,2.090111,0.0,1.045055,0.0,5.225277,0.0,11.49561,0.900256,0.254621,0.145634,103.8986
1400000US17031160300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.85240185599255,0.6328040380955224,0.23520330521938476,4.796778201093257,1443.3594753375357,0.0,2.346437,0.0,0.0,0.0,7.039312,0.0,14.078624,0.562335,0.163943,0.159041,82.505
1400000US17031160400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.14119343857834,0.1255778748016035,0.2862551090780542,7.777678144749489,719.9249699272831,0.0,3.042603,0.0,0.0,1.521301,7.606506,0.0,13.691711,0.900256,0.196083,0.092728,99.046
1400000US17031160501,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.09318836474316,0.11330833701980825,0.248941543119167,4.0077233452885554,180.74721209821746,0.0,2.896469,0.0,0.0,0.0,2.896469,0.0,5.792937,0.693147,0.228036,0.086753,84.0345
1400000US17031160502,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.9787531321614,0.12159145621956735,0.23689897447691446,4.20444490056559,438.4772078426739,0.0,3.216603,0.0,0.0,3.216603,6.433206,0.0,19.299617,1.039721,0.234237,0.096404,79.9344
1400000US17031160601,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.02604838894248,0.23126075338807994,0.23638209306092986,2.4651273044640067,389.7771354830007,0.0,3.048502,0.0,0.0,0.0,9.145505,0.0,15.242508,0.562335,0.236603,0.098088,90.0536
1400000US17031160602,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,180.16834165281367,0.7229063327553783,0.3826207674129401,8.848924329663447,458.13690820634514,0.0,3.504339,0.0,0.0,0.0,15.769527,0.0,21.026035,0.474139,0.202538,0.090737,85.4281
1400000US17031160700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,179.7804286671917,0.37721574758285153,0.26467127738238605,4.598384767372832,694.694336702689,1.292168,5.168673,0.0,0.0,0.0,9.045178,0.0,20.674693,0.887694,0.127474,0.103584,153.0225
1400000US17031160800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.1548695146768,0.08634469679321954,0.2422842746817099,2.7526276195593766,923.4647772826536,0.0,7.60314,0.0,0.0,0.0,4.561884,0.0,16.726909,0.661563,0.223759,0.068617,108.657
1400000US17031160900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.99764036502216,0.40381359619391033,0.32316551278934996,8.760357694287185,955.1388703348838,0.0,0.0,0.0,7.601869,0.0,0.0,0.0,1.520374,-0.0,0.202035,0.082925,100.3776
1400000US17031161000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.42865062384737,0.4326507515384121,0.3264182097132043,8.76721227367515,1065.788955143448,0.0,2.344649,0.0,18.757195,0.0,11.723247,0.0,18.757195,0.876006,0.255386,0.092011,82.4734
1400000US17031161100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.90370872192142,0.33566367864375846,0.3299928298311633,10.038579519363232,1300.7503041333296,0.0,1.733613,0.0,1.733613,0.0,5.200839,0.0,6.934452,0.950271,0.270098,0.082843,104.2042
1400000US17031161200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,185.12089519880993,0.3878637461552793,0.30600690323528035,5.716921462114657,866.9433497559679,1.931061,0.0,0.0,0.0,0.0,1.931061,0.0,3.862122,0.693147,0.243261,0.101091,95.1158
1400000US17031161300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.5902868040763,0.10450477233986617,0.25332479535899644,3.737556689543573,408.665991620243,2.009638,6.028915,0.0,0.0,0.0,16.077106,0.0,32.154212,0.823959,0.196574,0.112047,78.1391
1400000US17031170100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,193.92720550911508,0.5051458253952611,0.3323094590639085,3.9585101498476476,4212.612856903282,1.971135,2.956702,0.985567,0.0,0.985567,6.898971,4.927837,29.567021,1.55756,0.050049,0.439647,101.7822
1400000US17031170200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.8377096885251,0.22116154592366233,0.32944319570765873,6.298707471602724,4949.877457466265,4.593857,0.0,0.0,0.0,0.0,0.0,0.0,10.719,-0.0,0.206651,0.138295,87.1111
1400000US17031170300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,195.16242704135067,0.29941528563284114,0.3935565908786159,5.863696013163274,4071.174093209043,0.0,2.144545,0.0,0.714848,0.714848,2.144545,0.0,6.433636,1.255482,0.215137,0.159321,94.861
1400000US17031170400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,195.9929757561971,0.2332514348097196,0.33867058240506887,5.612922453358768,2576.658085233949,0.0,2.600675,0.0,0.0,0.0,2.600675,0.0,5.201351,0.693147,0.170894,0.136173,118.3333
1400000US17031170500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,193.17050346234075,0.2339360166443164,0.4656835933405469,6.649934926169318,1099.7052550237738,0.0,0.0,0.0,0.0,0.0,1.29909,0.0,1.29909,-0.0,0.196104,0.163139,96.9384
1400000US17031170600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,191.72828104607945,0.1305109058009936,0.3885235579985255,6.758841047276338,871.0934277460523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989,0.236987,79.0152
1400000US17031170700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,193.55522119918464,0.37093079897875175,0.3746857696020929,5.779558358850241,1677.3849994030402,0.0,1.725167,0.0,0.0,0.0,1.725167,0.0,5.175501,0.693147,0.214264,0.122091,92.0488
1400000US17031170800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,194.87738158409684,0.22654056074744638,0.34554225046336046,6.449585575939504,2607.208354780825,1.369237,0.0,0.0,0.0,0.0,2.738473,0.0,5.476946,0.636514,0.199853,0.20181,88.0405
1400000US17031170900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,196.42137770371886,0.33616311646428726,0.34663027255254814,6.59614474662581,2693.798844384318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.12,89.9335
1400000US17031171000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,195.3859913123997,0.22895972730279535,0.34422122734440525,7.14284701581338,4113.42891823256,0.0,0.717855,0.0,0.0,0.0,2.87142,0.0,4.30713,0.500402,0.189613,0.157244,114.9351
1400000US17031171100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,190.6256191352692,0.3612490061746449,0.3164881504111742,6.389142866245086,4840.083685348191,0.0,1.50117,0.0,0.0,0.0,4.50351,0.0,12.009361,0.562335,0.229516,0.11646,90.5049
1400000US17031180100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,196.18527666622836,0.2668860578223826,0.34297490206664766,6.340115920170575,3713.209277024859,0.0,1.872039,0.0,0.0,0.0,0.0,0.0,2.808058,-0.0,0.202528,0.139179,75.2007
1400000US17031190100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.0295790462433,0.2403844689353469,0.18493683717297113,1.8513393056112675,1384.1362742511399,0.0,9.489227,0.0,0.0,0.0,0.0,0.0,12.652302,-0.0,0.230769,0.125506,112.1993
1400000US17031190200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.08542351278206,0.10238772864784258,0.26428663454915036,4.420456671781192,2063.3675710207194,1.514904,0.0,0.0,0.0,1.514904,1.514904,0.0,12.119229,1.098612,0.270854,0.082765,98.9667
1400000US17031190300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.09794459517258,0.09397418524575123,0.25989639083829996,3.55655566839489,2981.450831665052,1.514459,4.543376,0.0,0.0,0.0,7.572293,0.0,18.173502,0.936888,0.182471,0.134159,88.6818
1400000US17031190401,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,191.35054310887216,0.48261351762286225,0.28970901782514724,4.981683285594298,4480.026592972566,0.0,0.0,0.0,0.0,0.0,1.525611,0.0,9.153667,-0.0,0.220962,0.116379,89.673
1400000US17031190402,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.15445437031096,0.07586720815273947,0.25635684935076686,3.213649931717954,3779.356711732261,3.058197,1.529099,0.0,0.0,0.0,4.587296,0.0,12.23279,1.011404,0.236732,0.094502,87.6747
1400000US17031190601,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,192.57436845488945,0.620140780721356,0.4014515086927455,7.921863102220578,4033.8175699400085,1.449204,0.0,0.0,0.0,0.0,0.0,0.0,4.347612,-0.0,0.235527,0.100791,101.5107
1400000US17031190602,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.04978124220054,0.08262151463968717,0.292090201123167,5.2795138006763445,3293.283840358965,1.609389,1.609389,0.0,0.0,0.0,0.0,0.0,3.218777,0.693147,0.270427,0.118944,118.8291
1400000US17031190701,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.17025983385278,0.10106115375922818,0.2538203940153216,3.021771456895565,2850.5712444020032,7.197662,0.0,0.0,0.0,0.0,0.0,0.0,7.197662,-0.0,0.292683,0.08885,103.9801
1400000US17031190702,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.0568323342386,0.07214652187485918,0.27610929380639354,3.2969603211875094,2552.072769240222,5.215219,0.0,0.0,0.0,0.0,0.0,0.0,7.822829,-0.0,0.258613,0.13652,90.7187
1400000US17031190800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.33004093821836,0.12670990641761115,0.2425663375084361,2.700246618339437,2134.456304717737,0.0,0.0,0.0,0.0,0.0,3.024268,0.0,3.024268,-0.0,0.255145,0.10131,104.7437
1400000US17031190900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.19978335584983,0.16394887096273641,0.3015418176255481,6.1031520873748315,1673.6716407736808,0.0,3.178266,0.0,0.0,0.0,0.0,0.0,3.178266,-0.0,0.277058,0.123034,97.4429
1400000US17031191000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,186.13357051150484,0.13150065315099366,0.21448277609007213,2.6356145013043375,1351.9179715930197,0.0,4.604974,0.0,0.0,0.0,0.0,0.0,4.604974,-0.0,0.230713,0.157587,124.1803
1400000US17031191100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,187.1952225665957,0.2683825466530543,0.26640556833111956,3.9259783728115347,1526.8585605178087,0.0,2.431809,0.0,0.0,0.0,0.0,0.0,4.863618,-0.0,0.385166,0.07954,102.5695
1400000US17031191200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,188.02810309782308,0.12604582183594865,0.2816617921651285,1.5847656152443745,2110.995467000389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41728,0.0,0.320208,0.057207,85.3144
1400000US17031191301,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,192.7144155043869,0.7275350382895254,0.25092412853908486,3.9743620720446264,3692.018170875266,0.0,2.962985,0.0,0.0,0.0,0.0,0.0,4.444477,-0.0,0.268459,0.155525,93.1558
1400000US17031191302,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,189.16529364119882,0.18462980191284475,0.2348632470665904,2.5070115179282193,2865.121079601558,0.0,1.584322,0.0,1.584322,0.0,0.0,0.0,3.168643,0.693147,0.25172,0.094091,110.2084
1400000US17031200100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.9983576620655,0.27116724527687536,0.28586400438667237,4.789577935998937,805.0485391655734,0.0,0.0,0.0,0.0,0.0,1.709805,0.0,1.709805,-0.0,0.22846,0.154808,111.1502
1400000US17031200200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.6354457063741,0.12620319064760227,0.25209339500171296,3.16676148117501,1203.122721191552,0.0,2.442945,0.0,1.221473,0.0,3.664418,0.0,9.77178,1.011404,0.153733,0.128985,114.2921
1400000US17031200300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.54774397651047,0.07352230215694609,0.2250299337867779,2.6676445698166438,1271.4489475721045,0.0,11.968021,0.0,0.0,0.0,0.0,0.0,19.946702,-0.0,0.179798,0.078788,107.765
1400000US17031200401,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.7507495375059,0.1361632368267453,0.246687919750781,4.107374026679279,1131.361687201495,2.482529,4.965058,0.0,0.0,0.0,0.0,0.0,7.447588,0.636514,0.260856,0.109653,112.4088
1400000US17031200402,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.3149871826172,2.4243836460022847E-5,0.23967867395861533,3.2518179147232744,776.7895666795404,0.0,2.589298,0.0,0.0,0.0,5.178597,0.0,15.535791,0.636514,0.27965,0.078652,89.1381
1400000US17031210100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.00427702406503,0.5711648241146693,0.19670001604811937,2.3060226369071413,564.7128174302187,0.0,2.392007,0.0,0.0,0.0,9.568027,1.196003,19.136055,0.759547,0.195592,0.089532,111.9708
1400000US17031210400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.9146009878181,0.10096019361484117,0.21740230582996123,1.0910759021709078,352.5279773189849,2.372203,2.372203,0.0,0.0,0.0,0.0,0.0,4.744407,0.693147,0.298596,0.088048,70.3623
1400000US17031210501,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.9923086639136,0.09193334343020258,0.22298859180851435,1.3516565129097764,464.430153152574,0.0,12.77645,0.0,0.0,0.0,15.970563,3.194113,31.941126,0.943348,0.149284,0.099633,97.4342
1400000US17031210502,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.04266590310277,0.10033169033712475,0.2365110266565853,2.3253296183889747,709.9137524019319,0.0,23.12513,0.0,0.0,0.0,14.453206,0.0,37.578336,0.666278,0.234347,0.055115,95.0968
1400000US17031210601,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.7304513327816,0.1640675487181321,0.29377823337782494,4.893566914814281,1297.2958374943796,3.65429,7.308579,0.0,29.234317,0.0,7.308579,0.0,21.925738,1.072017,0.147218,0.114149,74.3348
1400000US17031210602,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.94564442171338,0.1057194261676874,0.2376837890989255,2.1343676600117436,1305.2246915985195,0.0,20.976069,2.622009,7.866026,0.0,20.976069,5.244017,70.794233,1.365897,0.188463,0.079811,86.1175
1400000US17031210700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.2513825073339,0.8221640537751823,0.23364977716561378,3.419264,1061.7363484959328,0.0,10.054212,0.0,0.0,0.0,18.097582,0.0,30.162637,0.651757,0.206085,0.092815,100.9764
1400000US17031210800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.13565766925953,0.7905531543878261,0.20521150803920205,1.980120741699008,683.2673972235875,0.0,12.27521,0.0,0.0,0.0,24.55042,0.0,49.100841,0.636514,0.156499,0.034483,138.1053
1400000US17031210900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.1530296942277,0.7989734563616222,0.196159445961713,2.115562221503074,333.2116314795495,1.800621,5.401863,1.800621,0.0,0.0,19.806829,0.0,28.809934,0.918046,0.176527,0.103933,139.8006
1400000US17031220300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.6474821772302,0.5308618806745864,0.2440881359616555,3.7833015763034825,931.8943586922953,0.0,9.199773,0.0,0.0,0.0,15.332955,0.0,27.599319,0.661563,0.139479,0.091216,105.1485
1400000US17031220400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.4921830059548,0.12915316437673327,0.23509178044136073,2.634274634156793,1191.4435058329118,0.0,48.551349,3.034459,0.0,0.0,60.689186,0.0,130.481751,0.792646,0.147124,0.147124,129.8305
1400000US17031220500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.75298340833945,0.16148545520744753,0.2377038778383023,2.4426923623662242,1139.030645462929,0.0,52.114699,0.0,0.0,0.0,89.753092,0.0,153.448835,0.657529,0.081461,0.113162,79.2806
1400000US17031220601,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.48903701036838,0.07915415273653167,0.2614404857095597,4.053068086298682,687.9352856836564,0.0,31.725721,15.86286,0.0,0.0,47.588581,0.0,100.464782,1.011404,0.15121,0.084005,91.5058
1400000US17031220602,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.17626265395813,0.10549872059395146,0.2438218014230413,2.8401576219106963,1014.5171730946875,0.0,55.109779,0.0,8.817565,0.0,24.248303,4.408782,114.62834,1.028617,0.131071,0.106681,73.1546
1400000US17031220701,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.32575904055773,0.10865357129279232,0.2522545380138067,1.9034455617527715,1034.1439392904954,0.0,15.015804,3.753951,0.0,0.0,11.261853,0.0,33.785559,0.974315,0.206823,0.046299,104.9313
1400000US17031220702,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.4792413405704,0.1717489929593793,0.21572456253210567,2.156730114741345,999.1804153918225,0.0,3.477076,0.0,1.738538,0.0,1.738538,0.0,6.954151,1.039721,0.207461,0.034657,97.9514
1400000US17031220901,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.89649169657307,0.08612207148367972,0.27984064895688576,2.3561825366229763,698.0082905799945,0.0,6.819236,3.409618,0.0,0.0,3.409618,0.0,17.048089,1.039721,0.220456,0.076365,96.3365
1400000US17031220902,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.65440768913118,0.10842866152525542,0.23637134068027835,2.458386901409948,874.6476003067324,3.027514,33.302655,0.0,0.0,0.0,15.13757,0.0,57.522767,0.80827,0.291899,0.084946,97.987
1400000US17031221000,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.14748411373998,0.08443002126301066,0.2719514034003357,2.840849956634866,311.8311104964637,0.0,13.633079,0.0,0.0,0.0,13.633079,0.0,36.354878,0.693147,0.181554,0.027959,75.3024
1400000US17031221100,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.73456351371496,0.08051658850598337,0.2775834779068648,3.4860150231279214,332.22897468049126,0.0,15.907572,4.545021,0.0,0.0,24.997614,0.0,54.540248,0.926507,0.104594,0.151204,93.9446
1400000US17031221200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.25212214136494,0.07874777153375274,0.28905156107073693,5.426881398679117,769.1302078294224,0.0,6.052884,3.026442,0.0,0.0,9.079326,0.0,21.185094,1.011404,0.158196,0.078145,99.2405
1400000US17031221300,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.98903550607298,0.0995918483344029,0.22915534928474998,2.632465560023958,1160.8031310792455,0.0,45.440225,0.0,0.0,3.029348,81.792405,0.0,145.40872,0.747052,0.119658,0.087863,132.5119
1400000US17031221400,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.87750254407158,0.10847277777340207,0.19696306575949207,1.5946724977636424,1251.8161799742902,0.0,16.899885,0.0,8.449943,0.0,42.249713,2.816648,76.049483,1.03219,0.202272,0.034396,116.7579
1400000US17031221500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.60049205720267,0.09587924993383674,0.24881398853828574,3.0130873377112213,1160.2109449639024,0.0,6.559463,0.0,0.0,0.0,42.636511,0.0,59.035169,0.392674,0.160784,0.134403,122.7959
1400000US17031221600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.53678470050014,0.21439196690901074,0.25630452983455054,3.617753309682444,881.7012950011086,0.0,9.153095,0.0,0.0,0.0,18.306189,0.0,33.561347,0.636514,0.181505,0.053292,106.2056
1400000US17031222200,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,181.92175233095693,0.23644030863111012,0.2524163122581138,2.929307130413522,1197.9662882313696,0.0,38.948562,0.0,12.982854,0.0,38.948562,0.0,90.879978,1.004242,0.167953,0.025874,87.809
1400000US17031222500,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.5620906593993,0.10136631176399953,0.2544063387398409,2.4781158084200365,781.9699988041806,0.0,0.0,0.0,0.0,6.223744,12.447487,6.223744,43.566205,1.039721,0.206592,0.061801,100.1178
1400000US17031222600,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,182.6144241930761,0.05905320770618218,0.29698933970398217,5.0926292194092815,692.1812169476192,0.0,6.226495,0.0,0.0,0.0,12.45299,0.0,37.35897,0.636514,0.171517,0.042724,92.7208
1400000US17031222700,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.36184412611865,0.2224737061763333,0.3021980697344875,3.7357041699449254,351.3439326486882,0.0,13.337186,0.0,0.0,0.0,40.011559,0.0,66.685931,0.562335,0.275746,0.057587,101.269
1400000US17031222800,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,183.95194848894928,0.14189554641086433,0.3101951808345142,4.830952003801679,345.4069426988974,0.0,8.97795,0.0,0.0,0.0,0.0,0.0,8.97795,-0.0,0.220165,0.032922,94.012
1400000US17031222900,16980,"Chicago-Naperville-Elgin, IL-IN-WI",high,184.10760148088724,0.08498976011597555,0.2708147505667016,2.439347966429955,661.166134678582,0.0,9.158054,0.0,0.0,0.0,4.579027,0.0,27.474163,0.636514,0.190431,0.090909,97.5425
