cb_2020_3,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity
1400000US09001042900,0.253756,0.0,0.0,0.0,0.0,0.0,0.0,0.507511,-0.0
1400000US09001043000,0.660388,0.0,0.0,0.0,0.330194,0.0,0.0,1.320777,0.636514
1400000US09001043100,0.450943,2.254714,0.0,0.0,0.0,0.601257,0.150314,5.411314,0.984983
1400000US09001043200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805362,0.0
1400000US09001043300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US09001043400,0.736119,0.736119,0.0,0.0,0.0,0.736119,0.0,2.208357,1.098612
1400000US09001043500,0.0,4.35449,0.0,0.0,0.0,0.0,0.544311,7.620358,0.348832
1400000US09001043600,0.0,0.0,0.0,0.0,1.378298,0.0,0.0,1.378298,-0.0
1400000US09001043700,0.0,5.054849,0.842475,0.0,0.0,6.739799,0.842475,21.904347,1.060958
1400000US09001043800,0.0,0.0,0.514207,0.0,0.514207,0.514207,0.0,2.571035,1.098612
1400000US09001043900,0.290383,0.0,0.0,0.580766,0.0,0.0,0.0,1.161531,0.636514
1400000US09001044000,1.655842,0.0,0.0,0.0,0.0,0.0,0.0,4.967525,-0.0
1400000US09001044100,0.0,14.633927,0.0,2.090561,2.090561,2.090561,0.0,29.267854,0.940448
1400000US09001044200,0.69216,0.69216,0.0,0.0,0.0,0.69216,0.0,3.460802,1.098612
1400000US09001044300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029891,0.0
1400000US09001044400,0.377325,0.377325,0.0,0.0,0.377325,0.0,0.0,2.641278,1.098612
1400000US09001044500,1.553589,0.0,0.0,0.0,0.0,0.0,0.0,5.43756,-0.0
1400000US09001044600,0.920312,0.0,0.0,0.306771,0.613541,0.0,0.0,3.681247,1.011404
1400000US09001045101,0.0,0.0,0.0,0.0,0.05081,0.0,0.0,0.203242,-0.0
1400000US09001045102,0.0,0.0,0.0,0.037477,0.037477,0.0,0.0,0.374769,0.693147
1400000US09001045200,0.480996,0.0,0.0,0.240498,0.120249,0.0,0.0,1.923986,0.9557
1400000US09001045300,0.285546,0.0,0.0,0.0,0.0,0.0,0.0,0.571091,-0.0
1400000US09001045400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129998,0.0
1400000US09001050100,0.0,0.0,0.0,0.0,0.114923,0.0,0.0,1.034303,-0.0
1400000US09001050200,0.0,0.204975,0.0,0.0,0.40995,0.204975,0.0,1.024876,1.039721
1400000US09001050301,0.137078,0.411234,0.0,0.0,0.0,0.411234,0.0,1.644936,1.004242
1400000US09001050302,0.0,0.0,0.0,0.0,0.096932,0.0,0.0,0.387727,-0.0
1400000US09001050400,0.0,1.388347,0.0,0.277669,0.277669,1.110677,0.277669,4.720379,1.352209
1400000US09001050500,0.0,0.443926,0.0,0.0,0.0,0.0,0.147975,2.81153,0.562335
1400000US09001050600,0.0,0.492898,0.09858,0.09858,0.0,0.09858,0.0,0.887217,1.073543
1400000US09001055100,0.0,0.115484,0.028871,0.0,0.086613,0.057742,0.028871,1.818875,1.46814
1400000US09001055200,0.0,0.0,0.0,0.0,0.060332,0.0,0.0,0.180997,-0.0
1400000US09001060100,0.0,0.0,0.0,0.0,0.260579,0.0,0.0,0.781738,-0.0
1400000US09001060200,0.0,3.570435,0.0,0.0,0.238029,1.666203,0.0,8.092986,0.777141
1400000US09001060300,0.0,0.0,0.0,0.0,0.0,0.085597,0.0,1.883126,-0.0
1400000US09001060400,0.0,0.0,0.0,0.0,0.089344,0.0,0.0,0.402046,-0.0
1400000US09001060500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.209134,0.0
1400000US09001060600,0.0,4.419862,1.019968,0.0,0.339989,2.379926,0.339989,11.89963,1.208414
1400000US09001060700,0.0,0.0,0.0,0.376984,0.0,1.319443,0.376984,5.089279,0.907535
1400000US09001060800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.129714,0.0
1400000US09001060900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US09001061000,0.600662,19.821838,1.801985,0.0,0.300331,7.508272,1.501654,39.343345,1.061835
1400000US09001061100,0.0,1.108178,0.0,0.0,0.0,1.108178,0.0,2.216355,0.693147
1400000US09001061200,0.0,5.059564,0.0,0.0,0.0,2.529782,0.0,12.648909,0.636514
1400000US09001061300,1.59878,24.781087,1.59878,0.0,0.79939,4.796339,0.79939,48.762784,0.971043
1400000US09001061400,1.23796,11.141641,0.0,0.0,0.0,3.71388,1.23796,35.900842,0.991139
1400000US09001061500,0.54919,21.418404,0.54919,0.274595,1.09838,7.414063,1.64757,58.488717,1.055165
1400000US09001061600,0.573657,10.517047,1.529752,0.191219,0.573657,4.398038,0.382438,29.065293,1.215633
1400000US09001070100,1.181419,21.856258,0.0,0.0,0.0,11.223484,0.0,50.210322,0.768467
1400000US09001070200,2.371107,7.11332,0.0,0.0,1.185553,4.742213,1.185553,24.89662,1.376055
1400000US09001070300,0.930362,4.651812,0.0,0.0,0.0,0.930362,0.0,8.373261,0.796312
1400000US09001070400,0.573852,0.0,0.0,0.0,0.0,0.0,0.0,2.295409,-0.0
1400000US09001070500,10.453827,0.0,0.0,0.0,0.0,0.0,0.0,15.68074,-0.0
1400000US09001070600,1.122364,0.561182,0.561182,1.122364,1.683546,1.122364,0.561182,17.396643,1.86368
1400000US09001070900,6.783325,18.088866,0.0,0.0,0.0,4.522217,0.0,40.699949,0.925129
1400000US09001071000,0.871482,10.45779,0.0,0.0,0.0,0.871482,0.0,50.545984,0.509137
1400000US09001071100,0.0,7.544209,0.0,0.0,0.0,7.544209,0.0,36.212204,0.693147
1400000US09001071200,3.594297,25.160081,3.594297,0.0,1.797149,3.594297,0.0,66.4945,1.087109
1400000US09001071300,9.679449,3.226483,0.0,0.0,0.0,3.226483,0.0,29.038347,0.950271
1400000US09001071400,1.710062,42.751559,0.0,0.0,0.0,8.550312,1.710062,82.082993,0.699514
1400000US09001071600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.803494,0.0
1400000US09001071900,0.0,18.217738,2.024193,0.0,0.0,10.120966,2.024193,38.45967,1.033701
1400000US09001072000,2.907357,1.453679,0.0,0.0,0.0,0.0,0.0,5.814714,0.636514
1400000US09001072100,0.771205,9.254461,0.0,0.0,0.0,3.08482,0.0,23.907357,0.752975
1400000US09001072200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.218744,0.0
1400000US09001072300,2.178996,0.0,0.0,0.0,0.0,0.0,0.0,2.178996,-0.0
1400000US09001072400,0.0,13.164901,2.925533,0.0,1.462767,0.0,0.0,27.792568,0.721464
1400000US09001072500,1.383473,13.834732,0.691737,0.0,0.0,6.917366,0.691737,31.128146,1.046161
1400000US09001072600,0.993203,3.972813,0.0,0.0,0.993203,1.324271,0.331068,9.269896,1.311332
1400000US09001072700,1.113301,15.586208,0.0,0.0,0.0,3.339902,0.0,23.379313,0.65467
1400000US09001072800,1.335765,0.0,0.0,0.0,0.0,0.0,0.0,1.335765,-0.0
1400000US09001072900,0.430808,1.292424,0.0,0.0,0.0,0.0,0.0,3.015656,0.562335
1400000US09001073000,0.0,0.0,0.0,0.0,0.832583,0.0,0.0,28.307833,-0.0
1400000US09001073100,0.692694,0.0,0.0,0.0,0.0,0.0,0.0,0.692694,-0.0
1400000US09001073200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.139952,0.0
1400000US09001073300,0.0,19.895746,1.989575,0.0,0.0,11.937448,0.0,37.801918,0.846366
1400000US09001073400,0.0,20.138715,0.805549,0.0,0.805549,1.611097,0.805549,36.249688,0.672591
1400000US09001073500,0.0,6.75411,0.0,0.0,4.50274,6.75411,0.0,24.76507,1.082196
1400000US09001073600,0.0,22.288758,0.0,0.0,0.0,3.714793,0.0,33.433137,0.410116
1400000US09001073700,0.0,5.670079,0.0,0.0,1.134016,0.0,0.0,9.072126,0.450561
1400000US09001073800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400000US09001073900,1.960269,0.0,0.0,0.0,0.0,0.0,0.0,5.880808,-0.0
1400000US09001074000,1.058686,2.117372,0.0,0.0,0.0,4.234745,0.0,10.586861,0.9557
1400000US09001074300,0.728426,0.0,0.0,0.0,0.728426,0.0,0.0,4.370556,0.693147
1400000US09001074400,4.099364,0.0,0.0,0.0,0.512421,0.0,0.0,7.173888,0.348832
1400000US09001080100,0.0,25.032501,0.0,0.0,0.0,2.50325,0.0,30.873417,0.304636
1400000US09001080200,0.0,3.735614,1.494246,0.0,0.0,0.747123,0.0,8.218351,0.900256
1400000US09001080400,0.822121,0.0,0.0,0.0,0.0,0.0,0.0,2.740403,-0.0
1400000US09001080500,0.239636,0.0,0.0,0.0,0.119818,0.0,0.0,1.078362,0.636514
1400000US09001080600,1.757011,0.0,0.0,0.0,0.58567,0.0,0.0,5.856704,0.562335
1400000US09001080700,0.0,12.568355,0.0,1.142578,1.713867,4.570311,0.0,28.564443,1.003331
1400000US09001080800,0.30599,3.671884,0.611981,0.0,0.30599,1.223961,0.611981,7.955749,1.357559
1400000US09001080900,0.0,3.245926,1.081975,0.0,0.0,1.622963,0.540988,12.442716,1.198849
1400000US09001081000,0.357662,0.0,0.0,0.0,0.0,0.0,0.0,1.430647,-0.0
1400000US09001081100,0.297069,0.0,0.0,0.0,0.297069,0.0,0.0,1.782412,0.693147
1400000US09001081200,0.166645,0.0,0.0,0.0,0.0,0.0,0.0,1.666452,-0.0
1400000US09001081300,0.0,0.0,0.0,0.0,0.100208,0.0,0.0,2.505189,-0.0
1400000US09001090100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.350863,0.0
1400000US09001090200,0.102666,0.307999,0.0,0.0,0.307999,0.615998,0.0,1.847993,1.230932
1400000US09001090300,0.209885,0.839541,0.0,0.209885,0.209885,0.209885,0.0,1.888968,1.386294
1400000US09001090400,0.0,0.0,0.0,0.0,0.272189,0.0,0.136095,2.04142,0.636514
1400000US09001090500,0.224303,0.448606,0.0,0.0,0.224303,0.224303,0.0,6.392638,1.332179
1400000US09001090600,0.0,0.0,0.0,0.0,0.123804,0.0,0.0,3.218895,-0.0
1400000US09001090700,0.078006,0.0,0.0,0.0,0.078006,0.0,0.0,0.234019,0.693147
1400000US09001100100,0.091076,0.091076,0.0,0.0,0.091076,0.409843,0.0,1.639371,1.112457
1400000US09001100200,0.122125,0.061063,0.0,0.0,0.183188,0.0,0.061063,1.404439,1.277034
1400000US09001100300,0.102788,0.0,0.0,0.0,0.102788,0.068526,0.0,0.616731,1.082196
1400000US09001105100,0.062782,0.0,0.0,0.0,0.031391,0.0,0.0,1.09869,0.636514
1400000US09001105200,0.0,0.0,0.0,0.0,0.0,0.02553,0.0,0.153179,-0.0
1400000US09001110100,2.53937,1.269685,0.0,0.0,3.809055,1.269685,0.0,15.236219,1.277034
1400000US09001110201,0.30929,0.0,0.0,0.0,0.0,0.0,0.0,0.61858,-0.0
1400000US09001110202,0.0,0.679373,0.194106,0.0,0.29116,0.582319,0.097053,2.717491,1.415278
1400000US09001110301,0.096746,1.064211,0.677225,0.0,0.0,0.193493,0.0,3.386127,1.073831
1400000US09001110302,0.0,3.818725,0.636454,0.0,0.254582,1.145617,0.509163,9.801393,1.176231
1400000US09001110400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184527,0.0
1400000US09001110500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229447,0.0
1400000US09001110601,0.0,0.079384,0.0,0.0,0.079384,0.0,0.0,0.476303,0.693147
1400000US09001110602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.455219,0.0
1400000US09001200100,0.197753,0.0,0.0,0.0,0.0,0.791012,0.0,1.582023,0.500402
1400000US09001200200,0.177966,0.533897,0.0,0.355931,0.355931,0.177966,0.0,2.313553,1.522955
1400000US09001200301,0.0,0.10103,0.0,0.0,0.10103,0.0,0.0,0.808243,0.693147
1400000US09001200302,0.042837,0.0,0.0,0.0,0.0,0.0,0.0,0.214185,-0.0
1400000US09001205100,0.0,0.0,0.0,0.0,0.104638,0.0,0.0,0.523189,-0.0
1400000US09001205200,0.080208,0.0,0.0,0.0,0.080208,0.0,0.0,0.441145,0.693147
1400000US09001205300,0.060155,0.541393,0.060155,0.0,0.300774,0.060155,0.060155,1.684332,1.344693
1400000US09001210101,0.0,5.750473,0.0,0.0,4.312854,0.0,0.0,24.439509,0.682908
1400000US09001210102,4.897136,0.0,1.632379,0.0,4.897136,3.264757,0.0,26.118057,1.310784
1400000US09001210201,0.841579,0.0,0.0,1.683157,0.0,0.0,0.0,2.524736,0.636514
1400000US09001210202,0.0,0.0,0.0,0.0,0.839378,0.0,0.0,4.196888,-0.0
1400000US09001210300,0.37513,0.75026,0.0,0.0,1.500519,0.0,0.0,2.625909,0.9557
1400000US09001210401,0.0,0.53017,0.0,0.0,0.0,0.0,0.0,1.06034,-0.0
1400000US09001210402,0.0,0.178191,0.0,0.0,0.356382,0.356382,0.0,1.781908,1.05492
1400000US09001210501,0.0,0.0,0.0,0.0,0.053552,0.0,0.0,1.071042,-0.0
1400000US09001210502,0.067893,2.444161,0.067893,0.0,0.135787,0.20368,0.0,3.869922,0.652158
1400000US09001210600,0.759229,0.379614,0.0,0.0,0.379614,0.0,0.0,3.796143,1.039721
1400000US09001210701,1.603845,0.0,0.0,0.0,0.801923,0.0,0.0,5.613459,0.636514
1400000US09001210702,0.764671,0.0,0.0,0.0,0.764671,0.0,0.0,2.294013,0.693147
1400000US09001210800,0.122772,0.736632,0.184158,0.0,0.122772,0.429702,0.184158,2.516826,1.546451
1400000US09001210900,0.0,0.0,0.0,0.0,0.078238,0.0,0.0,0.469429,-0.0
1400000US09001211000,0.282485,0.0,0.0,0.0,0.0,0.0,0.0,0.988697,-0.0
1400000US09001211100,0.0,0.0,0.0,0.0,0.647356,0.0,0.0,6.473565,-0.0
1400000US09001211201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.509643,0.0
1400000US09001211202,0.0,0.0,0.0,0.0,0.0,0.233341,0.0,1.400046,-0.0
1400000US09001211300,0.20454,0.0,0.0,0.0,0.0,0.0,0.0,0.40908,-0.0
1400000US09001211400,0.0,0.0,0.0,0.0,0.0,0.275423,0.0,0.963981,-0.0
1400000US09001220100,0.182016,0.0,0.0,0.0,0.273024,0.0,0.0,0.546048,0.673012
1400000US09001220200,0.0,0.130189,0.032547,0.0,0.130189,0.065095,0.065095,0.813684,1.498569
1400000US09001220300,0.0,0.0,0.0,0.0,0.089466,0.0,0.0,0.447328,-0.0
1400000US09001230100,0.0,0.0,0.0,0.0,0.024881,0.0,0.0,0.248814,-0.0
1400000US09001230200,0.0,0.335165,0.167583,0.0,0.167583,0.167583,0.0,1.508244,1.332179
1400000US09001230300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241837,0.0
1400000US09001230400,0.0,0.028231,0.0,0.0,0.028231,0.141153,0.0,0.282306,0.796312
1400000US09001230501,0.0,0.049286,0.0,0.0,0.049286,0.0,0.0,0.295716,0.693147
1400000US09001230502,0.0,0.037806,0.0,0.0,0.151223,0.037806,0.0,0.340252,0.867563
1400000US09001240100,0.0,0.029071,0.0,0.058143,0.116285,0.029071,0.0,0.697712,1.213008
1400000US09001240200,0.063653,0.021218,0.0,0.0,0.063653,0.0,0.0,0.572873,1.004242
1400000US09001245100,0.193145,0.0,0.0,0.0,0.096573,0.0,0.0,2.028025,0.636514
1400000US09001245200,0.0,0.0,0.052687,0.0,0.0,0.0,0.0,0.632246,-0.0
1400000US09001245300,0.146451,0.512578,0.0,0.146451,0.0,0.366127,0.146451,3.807724,1.455514
1400000US09001245400,0.0,0.078348,0.078348,0.0,0.0,0.0,0.0,0.235044,0.693147
1400000US09001245500,0.264058,0.264058,0.0,0.0,0.0,0.132029,0.0,1.848403,1.05492
1400000US09001245600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.576338,0.0
1400000US09001257100,0.017619,0.017619,0.0,0.0,0.070475,0.017619,0.0,0.369994,1.153742
1400000US09001257200,0.0,32.51322,0.650264,0.0,0.650264,8.453437,0.0,50.720623,0.652149
1400000US09003330100,0.0,0.0,0.0,0.0,0.070211,0.0,0.0,0.18723,-0.0
1400000US09003400101,0.0,0.527486,0.087914,0.0,0.087914,0.087914,0.0,1.40663,1.002718
1400000US09003400102,0.0,1.583283,0.487164,0.365373,0.365373,1.096119,0.730746,5.724177,1.637408
1400000US09003400200,0.0,0.091015,0.0,0.0,0.060677,0.030338,0.0,1.365228,1.011404
1400000US09003400300,0.128203,0.192304,0.0,0.0,0.256405,0.320507,0.0,2.756357,1.333736
1400000US09003405100,0.0,1.544262,0.0,0.0,0.386066,0.772131,0.0,5.790983,0.9557
1400000US09003405200,0.827707,0.275902,0.0,0.0,0.551805,0.275902,0.0,4.966241,1.277034
1400000US09003405300,0.286263,0.0,0.0,0.0,0.0,0.0,0.0,1.14505,-0.0
1400000US09003405401,0.263795,0.0,0.0,0.0,0.0,0.0,0.0,0.263795,-0.0
1400000US09003405402,0.0,0.0,0.0,0.0,0.21846,0.0,0.0,0.873839,-0.0
1400000US09003405500,0.119238,0.0,0.0,0.0,0.0,0.0,0.0,0.47695,-0.0
1400000US09003405600,0.131359,0.525437,0.0,0.0,0.0,0.131359,0.0,1.182233,0.867563
1400000US09003405700,0.278546,0.557092,0.0,0.0,0.0,0.835639,0.0,3.342554,1.011404
1400000US09003405801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.322365,0.0
1400000US09003405802,0.160391,0.0,0.0,0.0,0.080196,0.0,0.0,3.04743,0.636514
1400000US09003405900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.754644,0.0
1400000US09003406001,0.234734,0.469469,0.234734,0.0,0.234734,0.234734,0.0,3.286282,1.56071
1400000US09003406002,0.258317,0.258317,0.0,0.0,0.0,0.0,0.0,1.291583,0.693147
1400000US09003406100,2.222027,6.110575,0.555507,0.0,0.555507,1.111014,1.66652,18.887231,1.427217
1400000US09003410101,0.02282,0.0,0.0,0.0,0.114099,0.0,0.0,3.012221,0.450561
1400000US09003410102,0.090617,0.0,0.0,0.0,0.0,0.030206,0.030206,0.664527,0.950271
1400000US09003415300,1.847814,0.0,0.0,1.847814,0.0,1.847814,0.0,27.717211,1.098612
1400000US09003415400,0.744563,0.0,0.0,0.0,0.372281,0.0,0.0,2.978251,0.636514
1400000US09003415500,0.0,0.0,0.0,0.0,0.880055,0.880055,0.0,6.160388,0.693147
1400000US09003415600,1.574333,0.0,0.0,0.0,0.0,0.0,0.0,3.148667,-0.0
1400000US09003415700,0.784956,0.0,0.0,0.0,0.0,0.0,0.0,3.924782,-0.0
1400000US09003415800,0.727097,0.0,0.0,0.0,2.18129,0.0,0.0,8.72516,0.562335
1400000US09003415900,4.60741,0.0,1.535803,0.0,0.0,0.0,1.535803,15.358034,0.950271
1400000US09003416000,1.231407,0.0,0.0,0.0,0.0,0.0,2.462815,6.157036,0.636514
1400000US09003416100,2.231,0.0,0.0,0.0,1.1155,0.0,0.0,15.617,0.636514
1400000US09003416200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.599207,0.0
1400000US09003416300,0.546271,0.0,0.0,0.546271,0.546271,0.0,0.0,7.647799,1.098612
1400000US09003416400,0.223228,0.0,0.0,0.0,0.0,0.0,0.0,0.892911,-0.0
1400000US09003416500,0.322152,0.0,0.0,0.0,0.0,0.0,0.0,0.966457,-0.0
1400000US09003416600,1.876769,1.251179,0.62559,0.0,0.0,0.0,0.0,4.379127,1.011404
1400000US09003416700,0.380754,0.0,0.0,0.0,1.142263,0.0,0.0,2.665281,0.562335
1400000US09003416800,0.0,0.838411,0.0,0.0,0.0,0.838411,0.0,2.515232,0.693147
1400000US09003417100,0.856073,0.0,0.856073,0.856073,2.56822,2.56822,0.856073,53.076557,1.643418
1400000US09003417200,0.0,0.0,0.0,1.623356,0.0,0.0,0.0,17.856911,-0.0
1400000US09003417300,0.0,0.0,0.0,0.0,3.468254,0.0,0.0,8.670636,-0.0
1400000US09003417400,0.365581,0.365581,0.0,0.0,0.365581,1.096743,0.365581,4.021392,1.475076
1400000US09003417500,0.280311,0.0,0.0,0.0,0.0,0.0,0.280311,2.242486,0.693147
1400000US09003420400,0.351528,0.0,0.0,0.0,0.0,0.0,0.0,1.406112,-0.0
1400000US09003420500,0.418577,0.209288,0.0,1.255731,1.046442,1.255731,0.418577,6.69723,1.621911
1400000US09003420601,1.937396,1.937396,0.0,1.291598,0.0,0.645799,0.0,5.16639,1.310784
1400000US09003420602,0.0,0.505641,0.25282,3.286664,0.0,0.25282,0.505641,3.033843,1.043548
1400000US09003420700,0.0,0.0,0.0,0.21814,0.0,0.0,0.0,1.745124,-0.0
1400000US09003430100,0.0,0.0,0.0,0.0,0.0,0.293403,0.0,1.173612,-0.0
1400000US09003430201,0.156777,0.313555,0.0,0.0,0.156777,0.156777,0.0,1.097442,1.332179
1400000US09003430202,0.0,0.06138,0.0,0.0,0.0,0.0,0.0,2.393821,-0.0
1400000US09003430203,0.194287,0.0,0.0,0.0,0.0,0.0,0.0,0.582861,-0.0
1400000US09003430301,0.0,0.107394,0.0,0.0,0.0,0.107394,0.0,5.691866,0.693147
1400000US09003430302,0.219658,0.0,0.0,0.0,0.0,0.0,0.0,0.658975,-0.0
1400000US09003430400,0.200534,0.100267,0.0,0.0,0.401067,0.100267,0.0,1.303469,1.213008
1400000US09003430501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.072785,0.0
1400000US09003430502,0.0,0.0,0.0,0.0,0.0,0.09031,0.0,1.083716,-0.0
1400000US09003430602,0.58434,0.0,0.0,0.0,0.0,0.0,0.0,0.58434,-0.0
1400000US09003430603,0.301535,0.0,0.0,0.0,0.301535,0.0,0.0,0.60307,0.693147
1400000US09003430604,0.053762,0.0,0.0,0.0,0.0,0.0,0.0,0.96771,-0.0
1400000US09003460100,0.101215,0.101215,0.101215,0.0,0.101215,0.101215,0.0,10.830057,1.609438
1400000US09003460202,0.049529,0.049529,0.0,0.0,0.099059,0.099059,0.049529,2.526002,1.549826
1400000US09003460203,0.083674,0.083674,0.0,0.083674,0.083674,0.083674,0.0,3.597974,1.609438
1400000US09003460204,0.0,0.410006,0.0,0.117145,0.117145,0.117145,0.058572,4.100059,1.369039
1400000US09003460301,0.399941,0.266627,0.0,0.0,0.133314,0.133314,0.0,1.733076,1.277034
1400000US09003460302,0.176353,0.705411,0.352705,0.0,0.176353,0.705411,0.0,10.933863,1.445186
1400000US09003462101,0.093148,0.0,0.0,0.0,0.093148,0.0,0.0,0.838333,0.693147
1400000US09003462102,0.0,0.0,0.0,0.0,0.087859,0.0,0.0,2.899355,-0.0
1400000US09003462201,0.272614,0.499792,0.136307,0.045436,0.272614,0.681535,0.363485,4.452695,1.743421
1400000US09003462202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.576689,0.0
1400000US09003464101,0.037859,0.056788,0.018929,0.0,0.037859,0.018929,0.037859,1.211476,1.720193
1400000US09003464102,0.276538,0.276538,0.092179,0.0,0.553077,0.553077,0.092179,3.50282,1.591093
1400000US09003466101,0.10823,0.487035,0.054115,0.054115,0.162345,0.43292,0.0,4.491543,1.465859
1400000US09003466102,0.0,0.518871,0.0,0.0,0.0,0.345914,0.086479,1.2107,0.916465
1400000US09003466201,0.118626,0.593128,0.0,0.118626,0.118626,0.355877,0.0,1.779384,1.366711
1400000US09003466202,0.043306,0.043306,0.0,0.0,0.0,0.043306,0.0,1.992078,1.098612
1400000US09003466300,0.381354,0.953386,0.190677,0.095339,0.476693,1.525417,0.572032,8.199119,1.667906
1400000US09003466400,0.0,0.50536,0.0,0.0,0.06317,0.18951,0.0,3.158499,0.823959
1400000US09003468101,0.011721,0.011721,0.0,0.0,0.058607,0.0,0.0,1.148698,0.796312
1400000US09003468102,0.148987,0.19865,0.0,0.0,0.19865,0.248312,0.0,3.02941,1.370502
1400000US09003470100,0.115935,0.046374,0.0,0.0,0.115935,0.115935,0.0,1.831779,1.331574
1400000US09003471100,0.0,0.0,0.0,0.0,0.365755,0.0,0.0,0.731511,-0.0
1400000US09003471200,0.86042,2.581259,0.0,0.0,0.172084,0.86042,0.172084,5.506686,1.195276
1400000US09003471300,0.566992,0.226797,0.566992,0.0,0.566992,0.566992,0.226797,6.350309,1.721331
1400000US09003471400,0.029897,0.059794,0.0,0.0,0.059794,0.0,0.0,1.584547,1.05492
1400000US09003471500,0.0597,0.0597,0.0,0.0,0.0597,0.0597,0.0,0.895493,1.386294
1400000US09003473100,0.094354,0.0,0.0,0.0,0.094354,0.0,0.0,1.226599,0.693147
1400000US09003473400,0.858533,2.146332,0.0,0.858533,0.429266,4.292663,0.429266,9.44386,1.432826
1400000US09003473501,0.0,0.040273,0.0,0.0,0.040273,0.281913,0.0,2.859404,0.683739
1400000US09003473502,0.07173,0.573839,0.0,0.0,0.286919,0.430379,0.14346,2.223626,1.410353
1400000US09003473601,0.240326,0.0,0.0,0.0,0.160217,0.0,0.0,1.762388,0.673012
1400000US09003473602,0.0,1.239491,0.0,0.0,0.619746,2.788856,0.309873,8.056694,1.103433
1400000US09003473700,0.138837,0.0,0.0,0.0,0.0,0.0,0.0,0.416512,-0.0
1400000US09003473800,0.546199,0.0,0.0,0.0,0.546199,0.0,0.0,2.184797,0.693147
1400000US09003476100,0.314802,0.472203,0.314802,0.314802,0.472203,0.629604,0.0,2.833219,1.754105
1400000US09003476200,0.250889,1.505336,0.0,0.0,0.501779,1.003557,0.0,7.275789,1.204793
1400000US09003476300,0.217422,0.326134,0.0,0.0,0.0,2.065512,0.108711,4.892003,0.793817
1400000US09003477101,0.066376,0.0,0.0,0.0,0.066376,0.0,0.0,0.553136,0.693147
1400000US09003477103,0.260951,0.173967,0.0,0.0,0.086984,0.260951,0.0,0.782853,1.310784
1400000US09003477104,0.123768,0.0,0.0,0.0,0.0,0.0,0.0,0.43319,-0.0
1400000US09003477200,0.0,0.0,0.0,0.0,0.055447,0.0,0.0,0.221787,-0.0
1400000US09003480300,0.340562,0.0,0.0,0.0,0.0,0.0,0.0,1.021686,-0.0
1400000US09003480400,0.23786,0.713579,0.0,0.0,0.0,1.427159,0.0,2.378598,0.897946
1400000US09003480500,0.547313,0.0,0.0,0.0,0.273656,0.273656,0.0,1.641938,1.039721
1400000US09003480600,1.145479,0.0,0.0,0.0,1.718219,0.0,0.0,6.872876,0.673012
1400000US09003480700,2.130338,0.0,0.0,0.0,0.426068,0.0,0.0,3.834609,0.450561
1400000US09003480800,0.152016,4.71249,0.304032,0.0,0.456047,1.900198,0.228024,9.348972,1.121717
1400000US09003480900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513469,0.0
1400000US09003481000,0.051436,0.0,0.0,0.0,0.0,0.0,0.0,0.720097,-0.0
1400000US09003481100,0.0,0.521957,0.0,0.0,0.173986,0.0,0.0,1.391886,0.562335
1400000US09003481200,0.0,0.162959,0.0,0.0,0.162959,0.0,0.0,0.651834,0.693147
1400000US09003481300,0.12765,0.12765,0.0,0.0,0.0,0.0,0.0,0.638248,0.693147
1400000US09003484100,0.029836,0.089508,0.0,0.0,0.089508,0.14918,0.0,0.716065,1.265001
1400000US09003484200,0.029009,0.029009,0.0,0.0,0.087026,0.029009,0.0,0.493147,1.242453
1400000US09003487100,0.21985,0.0,0.0,0.0,0.109925,0.0,0.0,1.264135,0.636514
1400000US09003487201,0.0,0.0,0.0,0.0,0.136274,0.0,0.0,0.545096,-0.0
1400000US09003487202,0.174883,0.0,0.0,0.0,0.174883,0.0,0.0,0.349766,0.693147
1400000US09003487300,0.185707,0.0,0.0,0.0,0.0,0.0,0.0,0.557121,-0.0
